back_control_bucket_min,back_control_lower_sec,back_control_upper_sec,clinch_bucket_min,clinch_lower_sec,clinch_upper_sec,distance_bucket_min,distance_lower_sec,distance_upper_sec,fight_id,fighter_id,ground_bucket_min,ground_control_bucket_min,ground_control_lower_sec,ground_control_upper_sec,ground_lower_sec,ground_upper_sec,guard_control_bucket_min,guard_control_lower_sec,guard_control_upper_sec,half_guard_control_bucket_min,half_guard_control_lower_sec,half_guard_control_upper_sec,misc_ground_control_bucket_min,misc_ground_control_lower_sec,misc_ground_control_upper_sec,mount_control_bucket_min,mount_control_lower_sec,mount_control_upper_sec,neutral_bucket_min,neutral_lower_sec,neutral_upper_sec,round,side_control_bucket_min,side_control_lower_sec,side_control_upper_sec,standing_bucket_min,standing_lower_sec,standing_upper_sec,standups
0,0,59,2,120,179,2,120,179,00c6ba75-7b53-5001-9485-2e61e72e7532,13c3e90e-6f68-54fc-8b77-9e7ad25705cc,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,5,300,359,0
0,0,59,2,120,179,2,120,179,00c6ba75-7b53-5001-9485-2e61e72e7532,13c3e90e-6f68-54fc-8b77-9e7ad25705cc,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,4,240,299,0
0,0,59,2,120,179,2,120,179,00c6ba75-7b53-5001-9485-2e61e72e7532,4c7f2e12-ab55-53c4-8fff-87929441124c,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,5,300,359,0
0,0,59,2,120,179,2,120,179,00c6ba75-7b53-5001-9485-2e61e72e7532,4c7f2e12-ab55-53c4-8fff-87929441124c,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,4,240,299,0
0,0,59,0,0,59,5,300,359,00c736be-6a6f-5141-8562-035eb06f41f0,31ea418a-d680-5ab7-83e2-c616409b312e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,00c736be-6a6f-5141-8562-035eb06f41f0,31ea418a-d680-5ab7-83e2-c616409b312e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,00c736be-6a6f-5141-8562-035eb06f41f0,31ea418a-d680-5ab7-83e2-c616409b312e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,00c736be-6a6f-5141-8562-035eb06f41f0,f8d7a7b2-a2f2-5926-a532-042b20e58952,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,00c736be-6a6f-5141-8562-035eb06f41f0,f8d7a7b2-a2f2-5926-a532-042b20e58952,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,00c736be-6a6f-5141-8562-035eb06f41f0,f8d7a7b2-a2f2-5926-a532-042b20e58952,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,1,60,119,00c9b060-98a1-54c3-b813-7437ac144b90,9d3e9dce-82b2-5e2f-a8f2-1c5f61991dff,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,1,60,119,00c9b060-98a1-54c3-b813-7437ac144b90,9d3e9dce-82b2-5e2f-a8f2-1c5f61991dff,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,1,60,119,00c9b060-98a1-54c3-b813-7437ac144b90,f2dcdd44-4f10-5eaf-8df2-8d9f4b5f7bb4,,2,120,179,,,0,0,59,2,120,179,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,1,60,119,00c9b060-98a1-54c3-b813-7437ac144b90,f2dcdd44-4f10-5eaf-8df2-8d9f4b5f7bb4,,2,120,179,,,0,0,59,2,120,179,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,3,180,239,00d58820-d631-5835-98f4-8c498ddee5d3,0f2f07b3-e56b-551d-b780-51fa0e5580c0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,
0,0,59,0,0,59,3,180,239,00d58820-d631-5835-98f4-8c498ddee5d3,c4548d4a-86f9-5286-8a6c-8aab641b0db6,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,
,,,,,,,,,00dfcfb7-7a84-509d-8fea-6f8516ded2e5,4584584e-d225-5be8-a6b4-986504cd722a,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,00dfcfb7-7a84-509d-8fea-6f8516ded2e5,4584584e-d225-5be8-a6b4-986504cd722a,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,00dfcfb7-7a84-509d-8fea-6f8516ded2e5,4584584e-d225-5be8-a6b4-986504cd722a,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,00dfcfb7-7a84-509d-8fea-6f8516ded2e5,8d2e6202-d474-5378-8879-fea03729b8fd,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,00dfcfb7-7a84-509d-8fea-6f8516ded2e5,8d2e6202-d474-5378-8879-fea03729b8fd,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,00dfcfb7-7a84-509d-8fea-6f8516ded2e5,8d2e6202-d474-5378-8879-fea03729b8fd,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,5,300,359,00e19d25-bea9-5d20-8d83-d5fbbbda140f,2c62ca0c-6d9c-597a-a199-942877e6eab7,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,1,60,119,00e19d25-bea9-5d20-8d83-d5fbbbda140f,2c62ca0c-6d9c-597a-a199-942877e6eab7,,3,180,239,,,0,0,59,0,0,59,2,120,179,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,2,120,179,00e19d25-bea9-5d20-8d83-d5fbbbda140f,2c62ca0c-6d9c-597a-a199-942877e6eab7,,2,120,179,,,0,0,59,0,0,59,2,120,179,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,5,300,359,00e19d25-bea9-5d20-8d83-d5fbbbda140f,d5b21fd8-dafd-5207-99bd-7da545696969,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,1,60,119,00e19d25-bea9-5d20-8d83-d5fbbbda140f,d5b21fd8-dafd-5207-99bd-7da545696969,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,2,120,179,00e19d25-bea9-5d20-8d83-d5fbbbda140f,d5b21fd8-dafd-5207-99bd-7da545696969,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,00e70722-4542-523e-8f29-d5be78a4eea9,40297597-b0e7-53a0-9d70-1917b1f9c7d8,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,00e70722-4542-523e-8f29-d5be78a4eea9,40297597-b0e7-53a0-9d70-1917b1f9c7d8,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,
0,0,59,0,0,59,4,240,299,00e70722-4542-523e-8f29-d5be78a4eea9,d9910687-db6c-5942-a12d-b7982b945456,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,00e70722-4542-523e-8f29-d5be78a4eea9,d9910687-db6c-5942-a12d-b7982b945456,,1,60,119,,,1,60,119,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,
,,,,,,,,,00e9fdac-ec7d-562f-99db-d7f58927e64e,22f4ae1c-a925-5f8a-af91-2dbb7e295c47,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,00e9fdac-ec7d-562f-99db-d7f58927e64e,605da9b1-f5fb-5e53-b9e8-a4ae86051d9a,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,00ecb767-72cc-589a-96fa-6b164360a7eb,a4c382f8-67c6-59b7-a3c9-1e6eaad3606a,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,00ecb767-72cc-589a-96fa-6b164360a7eb,a4c382f8-67c6-59b7-a3c9-1e6eaad3606a,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,00ecb767-72cc-589a-96fa-6b164360a7eb,a4c382f8-67c6-59b7-a3c9-1e6eaad3606a,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,00ecb767-72cc-589a-96fa-6b164360a7eb,cc321919-d03a-5746-a72d-a21ef5bbffa9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,00ecb767-72cc-589a-96fa-6b164360a7eb,cc321919-d03a-5746-a72d-a21ef5bbffa9,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1
,,,,,,,,,00ecb767-72cc-589a-96fa-6b164360a7eb,cc321919-d03a-5746-a72d-a21ef5bbffa9,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2
,,,,,,,,,00f7bc8d-82ec-5ca6-b5e2-52ff1c7d5842,25782720-3c7e-5c4b-b78e-a107e3e84ec1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,00f7bc8d-82ec-5ca6-b5e2-52ff1c7d5842,25782720-3c7e-5c4b-b78e-a107e3e84ec1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,00f7bc8d-82ec-5ca6-b5e2-52ff1c7d5842,25782720-3c7e-5c4b-b78e-a107e3e84ec1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,00f7bc8d-82ec-5ca6-b5e2-52ff1c7d5842,422f9930-aa10-5e17-928c-07c58440057f,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,00f7bc8d-82ec-5ca6-b5e2-52ff1c7d5842,422f9930-aa10-5e17-928c-07c58440057f,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1
,,,,,,,,,00f7bc8d-82ec-5ca6-b5e2-52ff1c7d5842,422f9930-aa10-5e17-928c-07c58440057f,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,1,60,119,2,120,179,00faa346-6df5-5754-a710-4bc70f8a28c4,46d70f1a-b5aa-50c1-9ad2-af4b82e70048,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,4,240,299,0
0,0,59,1,60,119,2,120,179,00faa346-6df5-5754-a710-4bc70f8a28c4,46d70f1a-b5aa-50c1-9ad2-af4b82e70048,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,3,180,239,0
0,0,59,1,60,119,1,60,119,00faa346-6df5-5754-a710-4bc70f8a28c4,46d70f1a-b5aa-50c1-9ad2-af4b82e70048,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,1
0,0,59,1,60,119,2,120,179,00faa346-6df5-5754-a710-4bc70f8a28c4,508b6003-f0d7-5d08-85c7-25fd17e14888,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,4,240,299,0
0,0,59,1,60,119,2,120,179,00faa346-6df5-5754-a710-4bc70f8a28c4,508b6003-f0d7-5d08-85c7-25fd17e14888,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,3,180,239,1
0,0,59,1,60,119,1,60,119,00faa346-6df5-5754-a710-4bc70f8a28c4,508b6003-f0d7-5d08-85c7-25fd17e14888,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,2
0,0,59,0,0,59,4,240,299,01045610-f759-5bb5-be07-d56be199181e,0673e2c0-a33d-57d1-8800-74049a3b5811,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,01045610-f759-5bb5-be07-d56be199181e,0673e2c0-a33d-57d1-8800-74049a3b5811,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,01045610-f759-5bb5-be07-d56be199181e,0673e2c0-a33d-57d1-8800-74049a3b5811,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,01045610-f759-5bb5-be07-d56be199181e,a8de5778-48cc-5abf-9445-28072c94fcee,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,01045610-f759-5bb5-be07-d56be199181e,a8de5778-48cc-5abf-9445-28072c94fcee,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,01045610-f759-5bb5-be07-d56be199181e,a8de5778-48cc-5abf-9445-28072c94fcee,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,
0,0,59,1,60,119,2,120,179,01188e8e-c68b-5b65-b693-bbb6ff3a93e2,13a19bf8-d297-54e6-97f4-04787dd5f40f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,01188e8e-c68b-5b65-b693-bbb6ff3a93e2,13a19bf8-d297-54e6-97f4-04787dd5f40f,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,
0,0,59,0,0,59,0,0,59,01188e8e-c68b-5b65-b693-bbb6ff3a93e2,13a19bf8-d297-54e6-97f4-04787dd5f40f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,
0,0,59,1,60,119,2,120,179,01188e8e-c68b-5b65-b693-bbb6ff3a93e2,ac59cea3-defe-56bf-8388-dc80003a9003,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,01188e8e-c68b-5b65-b693-bbb6ff3a93e2,ac59cea3-defe-56bf-8388-dc80003a9003,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,
0,0,59,0,0,59,0,0,59,01188e8e-c68b-5b65-b693-bbb6ff3a93e2,ac59cea3-defe-56bf-8388-dc80003a9003,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,
,,,,,,,,,011c1809-c0b3-5beb-9fc6-bfa48d6309a2,ad7b8b62-ca89-550e-8c49-ad516839d41d,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,011c1809-c0b3-5beb-9fc6-bfa48d6309a2,c31cc6ed-54d5-5fea-8c9d-91455e677341,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
0,0,59,1,60,119,1,60,119,0126bb47-fe84-5935-9647-0b67547c0fe7,2797408f-5779-5769-884e-075322f60f10,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,3,180,239,
0,0,59,1,60,119,1,60,119,0126bb47-fe84-5935-9647-0b67547c0fe7,cdbc6611-0505-59bf-94d0-fcc5e0344afe,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,3,180,239,
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,37f2c776-91e1-5684-a1ab-611c4ac08c73,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,37f2c776-91e1-5684-a1ab-611c4ac08c73,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,37f2c776-91e1-5684-a1ab-611c4ac08c73,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,37f2c776-91e1-5684-a1ab-611c4ac08c73,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,37f2c776-91e1-5684-a1ab-611c4ac08c73,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,1
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,839c9520-1da5-58b1-91e6-63f75eab249d,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,839c9520-1da5-58b1-91e6-63f75eab249d,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,839c9520-1da5-58b1-91e6-63f75eab249d,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,839c9520-1da5-58b1-91e6-63f75eab249d,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0
,,,,,,,,,0130a998-9cfd-531e-83aa-e337eea6b15f,839c9520-1da5-58b1-91e6-63f75eab249d,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0
0,0,59,0,0,59,4,240,299,0131e423-94d3-594c-8be5-2bf6d111fb7b,2279ebbf-391d-5907-b8e3-14c11eed1680,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,2,120,179,0131e423-94d3-594c-8be5-2bf6d111fb7b,2279ebbf-391d-5907-b8e3-14c11eed1680,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,0131e423-94d3-594c-8be5-2bf6d111fb7b,a3f2356c-3075-53d5-b28b-ce1da21c69b3,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,2,120,179,0131e423-94d3-594c-8be5-2bf6d111fb7b,a3f2356c-3075-53d5-b28b-ce1da21c69b3,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,
0,0,59,1,60,119,2,120,179,01457706-7997-501b-b250-1b76f2e4be09,03efa4d7-0741-54f8-9207-ab5f35c31c93,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,
0,0,59,0,0,59,1,60,119,01457706-7997-501b-b250-1b76f2e4be09,03efa4d7-0741-54f8-9207-ab5f35c31c93,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,1,60,119,2,120,179,01457706-7997-501b-b250-1b76f2e4be09,90229e77-1dd4-5180-9b40-69814171b67b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,
0,0,59,0,0,59,1,60,119,01457706-7997-501b-b250-1b76f2e4be09,90229e77-1dd4-5180-9b40-69814171b67b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,1,60,119,3,180,239,0160c015-c34e-5e39-a4eb-94fe4426329d,59f09785-24ef-5df9-9f6d-58abd9d7fcb1,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,0160c015-c34e-5e39-a4eb-94fe4426329d,59f09785-24ef-5df9-9f6d-58abd9d7fcb1,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,0160c015-c34e-5e39-a4eb-94fe4426329d,59f09785-24ef-5df9-9f6d-58abd9d7fcb1,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,0
0,0,59,1,60,119,3,180,239,0160c015-c34e-5e39-a4eb-94fe4426329d,c5a5be9c-b26b-52b2-9e6b-41b97c46ae7e,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,0160c015-c34e-5e39-a4eb-94fe4426329d,c5a5be9c-b26b-52b2-9e6b-41b97c46ae7e,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,0160c015-c34e-5e39-a4eb-94fe4426329d,c5a5be9c-b26b-52b2-9e6b-41b97c46ae7e,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,0
,,,,,,,,,016398f1-b430-5e1e-8cbf-9d8c747f653b,d13db65b-57f8-5ed6-bd9f-467f3ce879a9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,016398f1-b430-5e1e-8cbf-9d8c747f653b,d13db65b-57f8-5ed6-bd9f-467f3ce879a9,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,016398f1-b430-5e1e-8cbf-9d8c747f653b,d637948f-4f94-55b4-871a-5c96ef82577e,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,016398f1-b430-5e1e-8cbf-9d8c747f653b,d637948f-4f94-55b4-871a-5c96ef82577e,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
0,0,59,0,0,59,0,0,59,0173bf08-ece1-5874-9e37-da1cd9dae163,0c6e6377-4907-52a5-bc4c-33129f2d4277,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,0,0,59,0173bf08-ece1-5874-9e37-da1cd9dae163,16997ea0-dcdd-591a-a26f-57350c45ab59,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,1,60,119,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,10ea0cb0-ff78-583a-a603-b87475a0f524,,2,120,179,,,1,60,119,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,10ea0cb0-ff78-583a-a603-b87475a0f524,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,10ea0cb0-ff78-583a-a603-b87475a0f524,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,10ea0cb0-ff78-583a-a603-b87475a0f524,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,4,0,0,59,5,300,359,
0,0,59,1,60,119,2,120,179,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,10ea0cb0-ff78-583a-a603-b87475a0f524,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,5,0,0,59,4,240,299,
0,0,59,0,0,59,1,60,119,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,c050b018-cc74-5d05-bdf7-fbe234380fcf,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,c050b018-cc74-5d05-bdf7-fbe234380fcf,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,c050b018-cc74-5d05-bdf7-fbe234380fcf,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,c050b018-cc74-5d05-bdf7-fbe234380fcf,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,4,0,0,59,5,300,359,
0,0,59,1,60,119,2,120,179,0190d0cc-66a3-526e-b16a-ceeb7aa234b1,c050b018-cc74-5d05-bdf7-fbe234380fcf,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,5,0,0,59,4,240,299,
,,,,,,,,,0193db00-2e80-5d4e-9cab-27719a4a7fdf,1c7848c5-d305-5f7e-972a-368e990221f4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,0193db00-2e80-5d4e-9cab-27719a4a7fdf,1c7848c5-d305-5f7e-972a-368e990221f4,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,0193db00-2e80-5d4e-9cab-27719a4a7fdf,1c7848c5-d305-5f7e-972a-368e990221f4,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,0193db00-2e80-5d4e-9cab-27719a4a7fdf,53ed2244-9a0d-5b75-a760-904019c607ec,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,0193db00-2e80-5d4e-9cab-27719a4a7fdf,53ed2244-9a0d-5b75-a760-904019c607ec,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,0193db00-2e80-5d4e-9cab-27719a4a7fdf,53ed2244-9a0d-5b75-a760-904019c607ec,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1
0,0,59,1,60,119,1,60,119,01a064d9-f2b8-50dd-b2b8-61202bb8aa8f,6283e162-f6d2-5257-970a-0ea1246caf65,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,
0,0,59,1,60,119,3,180,239,01a064d9-f2b8-50dd-b2b8-61202bb8aa8f,6283e162-f6d2-5257-970a-0ea1246caf65,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,
0,0,59,1,60,119,0,0,59,01a064d9-f2b8-50dd-b2b8-61202bb8aa8f,6283e162-f6d2-5257-970a-0ea1246caf65,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,
0,0,59,1,60,119,1,60,119,01a064d9-f2b8-50dd-b2b8-61202bb8aa8f,e9145a40-c76f-5a1e-84e1-0543a5d04e5b,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,
