external_fighter_url,external_fighter_name,external_birth_date,canonical_fighter_id,canonical_name,canonical_dob,match_method,review_status,match_confidence
/fighter/Martin-Nguyen-96155,Martin Nguyen,1989-03-05,,,,,unmatched_exact_name,
/fighter/Adam-Maciejewski-12686,Adam Maciejewski,1980-07-11,,,,,unmatched_exact_name,
/fighter/Keith-McCabe-144051,Keith McCabe,,,,,,unmatched_exact_name,
/fighter/Victor-Jones-73267,Victor Jones,1982-08-31,80c7b5ef-d3a6-5a38-9e75-1af0ece13032,Victor Jones,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Eric-Luke-41072,Eric Luke,1984-10-27,,,,,unmatched_exact_name,
/fighter/Nazariy-Danylyuk-292369,Nazariy Danylyuk,,,,,,unmatched_exact_name,
/fighter/Lucas-Martins-100031,Lucas Martins,1988-11-11,dcd0529d-36b6-5288-b9d1-b28025a031f3,Lucas Martins,1988-11-11,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tommy-Quinn-29689,Tommy Quinn,,,,,,unmatched_exact_name,
/fighter/Shavkat-Rakhmonov-179185,Shavkat Rakhmonov,1994-10-23,29b6ee2d-9b72-50b7-9c22-af2254fa1136,Shavkat Rakhmonov,1994-10-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Scott-Bessac-121,Scott Bessac,,de08fa69-4d34-51cf-a536-70838f77f189,Scott Bessac,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Rudy-Aguilar-47621,Rudy Aguilar,,,,,,unmatched_exact_name,
/fighter/Chunbo-Yuan-69455,Chunbo Yuan,,,,,,unmatched_exact_name,
/fighter/Ryan-Martinez-59376,Ryan Martinez,1987-08-27,,,,,unmatched_exact_name,
/fighter/Sergio-Rios-109655,Sergio Rios,1988-07-31,,,,,unmatched_exact_name,
/fighter/Nandor-Guelmino-28286,Nandor Guelmino,1975-12-20,3a4d10da-5596-5e98-8f62-59f61e5003ec,Nandor Guelmino,1975-12-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dave-Huckaba-16826,Dave Huckaba,1974-06-01,,,,,unmatched_exact_name,
/fighter/Davi-Ramos-101995,Davi Ramos,1986-11-05,c0178ae0-e459-57cb-9130-1b33c3313f36,Davi Ramos,1986-11-05,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Anatoliy-Malykhin-256721,Anatoliy Malykhin,1988-01-11,,,,,unmatched_exact_name,
/fighter/Steve-Mowry-199865,Steve Mowry,1992-07-14,,,,,unmatched_exact_name,
/fighter/Daichi-Kitakata-58645,Daichi Kitakata,1991-03-30,,,,,unmatched_exact_name,
/fighter/Tim-Williams-55756,Tim Williams,1986-07-03,868bafb8-049c-5bb8-aa50-a2cb00668178,Tim Williams,1986-07-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Justin-Governale-78621,Justin Governale,1986-03-06,547fcbab-5bed-5f7e-b78b-7deb7787ed0b,Justin Governale,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Eric-Kelly-49999,Eric Kelly,1982-04-30,,,,,unmatched_exact_name,
/fighter/Nathan-Jones-104581,Nathan Jones,,edf39edc-d84e-5f39-ae33-36e469229af5,Nathan Jones,1970-08-21,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/LC-Davis-15208,L.C. Davis,1980-10-28,1b174f2c-8e7c-54bc-a99b-f688c1ba5ae0,LC Davis,1980-10-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Nathan-Jessimer-155461,Nathan Jessimer,,,,,,unmatched_exact_name,
/fighter/Demi-Deeds-4314,Demi Deeds,1984-08-07,,,,,unmatched_exact_name,
/fighter/Andre-Pederneiras-227,Andre Pederneiras,1967-03-22,228cfed4-2fe3-51c8-b5a7-7de5ce482d20,Andre Pederneiras,1967-03-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Bryan-Barberena-51471,Bryan Barberena,1989-05-03,8fb27a40-ea1d-5359-8e7a-abdf7967d97a,Bryan Barberena,1989-05-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mitch-Gagnon-37404,Mitch Gagnon,1984-10-10,caa078b3-9603-56b2-b99f-be045f418191,Mitch Gagnon,1984-10-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Peter-Aspenwal-28799,Peter Aspenwal,,,,,,unmatched_exact_name,
/fighter/Yusup-Saadulaev-46381,Yusup Saadulaev,1985-03-31,6ca5f7fe-9a6d-580d-a9e7-941b90d9707d,Yusup Saadulaev,1985-03-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rolles-Gracie-24217,Rolles Gracie,1978-07-14,13cb30f5-6b06-53b0-a010-f5fe4ee3433d,Rolles Gracie,1978-07-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Christian-Medina-282373,Christian Medina,,,,,,unmatched_exact_name,
/fighter/Ashley-Cummins-65896,Ashley Cummins,1987-08-02,,,,,unmatched_exact_name,
/fighter/Keenan-Raymond-53469,Keenan Raymond,,3644cc10-d9db-5871-97b1-c9a223da4a83,Keenan Raymond,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Joe-Merritt-138127,Joe Merritt,1984-03-07,e1e32226-757a-5f37-a0ba-9cf29a4c3faf,Joe Merritt,1984-03-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Victor-ODonnell-41386,Victor O'Donnell,1982-11-08,,,,,unmatched_exact_name,
/fighter/Tim-Kennedy-2830,Tim Kennedy,1979-09-01,e2b16dc6-2b1d-5e0f-ac30-c4a5fe07852f,Tim Kennedy,1979-09-01,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/John-Marsh-9,John Marsh,1970-09-15,32bee4df-f5dc-5fce-a96c-ac3a9c6d310d,John Marsh,1970-09-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Roger-Hollett-15907,Roger Hollett,1978-10-08,a64fe60d-b237-51cf-b626-d6652553c53b,Roger Hollett,1978-10-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Joe-Charles-46,Joe Charles,1958-07-16,28773873-75f9-5e1c-a79b-8581cd0b890c,Joe Charles,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Tom-Blackledge-3953,Tom Blackledge,,9a578a74-d01e-5ce8-bca3-dd2e26f55d9b,Tom Blackledge,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Timothy-Johnson-72706,Timothy Johnson,1985-03-13,3be6f60b-c82b-5180-bebb-dbace886161a,Timothy Johnson,1985-03-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Pat-Miletich-188,Pat Miletich,1968-03-09,ca31395b-6bc1-529a-8946-cfc83ed32312,Pat Miletich,1968-03-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mehdi-Baghdad-41993,Mehdi Baghdad,1985-04-13,924ca995-2e0b-54bd-84a6-a3bc80f042b3,Mehdi Baghdad,1985-04-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Elias-Theodorou-81765,Elias Theodorou,1988-05-31,f4839c8d-1070-5f3b-8dd8-53a3f4cefcb6,Elias Theodorou,1988-05-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Chris-Lozano-39539,Chris Lozano,1982-09-14,,,,,unmatched_exact_name,
/fighter/Nicholas-Gonzalez-47958,Nicholas Gonzalez,,,,,,unmatched_exact_name,
/fighter/Steve-Bruno-4367,Steve Bruno,1981-11-03,1005e186-94f3-51c5-8c3d-951a85f4f583,Steve Bruno,1981-11-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ben-Crowder-17018,Ben Crowder,1986-07-22,,,,,unmatched_exact_name,
/fighter/Volkan-Oezdemir-58503,Volkan Oezdemir,1989-09-19,bef0cb73-c036-518a-882d-1ea8d022198d,Volkan Oezdemir,1989-09-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Syuri-Kondo-216929,Syuri Kondo,1989-02-08,1cb7cae5-75ce-5d66-8fcb-4cb487edd29f,Syuri Kondo,1989-02-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tim-Credeur-1804,Tim Credeur,1977-07-09,aef9287f-ce1e-513a-8594-a09ecf9572e5,Tim Credeur,1977-07-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Marcos-Vinicius-Borges-51728,Marcos Vinicius Borges,1979-12-05,,,,,unmatched_exact_name,
/fighter/Alan-Belcher-10967,Alan Belcher,1984-04-24,74693ae1-8034-5fd8-a7c1-28e574c14c69,Alan Belcher,1984-04-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ruan-Potts-75842,Ruan Potts,1978-02-23,cc812504-50cf-50d9-bbe7-f62500b1afda,Ruan Potts,1978-02-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Michal-Oleksiejczuk-156397,Michal Oleksiejczuk,1995-02-22,c4caaa49-5cc9-51be-b790-d6d5384a0793,Michal Oleksiejczuk,1995-02-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Pascal-Jaskiewiez-375180,Pascal Jaskiewiez,,,,,,unmatched_exact_name,
/fighter/Matt-Aragoni-233085,Matt Aragoni,1985-11-22,,,,,unmatched_exact_name,
/fighter/Josh-Rafferty-2682,Josh Rafferty,1981-01-06,223539d2-4e0f-5950-95b9-d67b872a96d5,Josh Rafferty,1981-01-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ryan-Spann-68057,Ryan Spann,1991-08-24,efe6022d-1e58-5cc3-8909-738d540c7c22,Ryan Spann,1991-08-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Leah-Letson-150829,Leah Letson,1992-08-21,eee4bf3f-fe70-57ae-8942-2e11c7a9bbbe,Leah Letson,1992-08-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Henry-Cejudo-125297,Henry Cejudo,1987-02-09,c2d562b8-f9e8-5ad7-9a4a-d4c1a155be4a,Henry Cejudo,1987-02-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Terrell-Hobbs-59409,Terrell Hobbs,1985-12-09,,,,,unmatched_exact_name,
/fighter/Jingliang-Li-26381,Jingliang Li,1988-03-20,,,,,unmatched_exact_name,
/fighter/Zechariah-Lange-61719,Zechariah Lange,,,,,,unmatched_exact_name,
/fighter/Abdulbasir-Vagabov-190827,Abdulbasir Vagabov,1991-05-23,,,,,unmatched_exact_name,
/fighter/Adam-Piccolotti-149717,Adam Piccolotti,1988-10-23,d988f85a-d13d-50d7-9785-2600e9d50f92,Adam Piccolotti,1988-10-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dennis-Buzukja-286225,Dennis Buzukja,1997-10-01,4eb3b22e-1e0a-5e57-ade4-857a261d080f,Dennis Buzukja,1997-10-01,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ricky-Musgrave-61673,Ricky Musgrave,1984-03-12,,,,,unmatched_exact_name,
/fighter/James-Terry-17906,James Terry,1981-03-16,d2efa94a-afa0-54e5-aab7-5f887b3776fe,James Terry,1981-03-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tim-Sylvia-1061,Tim Sylvia,1974-03-05,,Tim Sylvia,1976-03-05,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Kelly-Leo-54498,Kelly Leo,,,,,,unmatched_exact_name,
/fighter/Mike-Schatz-15592,Mike Schatz,,,,,,unmatched_exact_name,
/fighter/Yosuke-Saruta-28145,Yosuke Saruta,1987-07-08,,,,,unmatched_exact_name,
/fighter/Jahreau-Shepherd-269989,Jahreau Shepherd,1990-07-11,,,,,unmatched_exact_name,
/fighter/Nate-Diaz-11451,Nate Diaz,1985-04-16,2221ac02-1b74-5e83-9740-0b47e03fc2c0,Nate Diaz,1985-04-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Bruno-Santos-48052,Bruno Santos,1987-07-17,cedb479c-fc48-52f0-b051-dc90971de212,Bruno Santos,1987-07-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jay-Cucciniello-61607,Jay Cucciniello,1986-07-23,1e751940-27af-5bed-8464-c9f93946404c,Jay Cucciniello,1986-07-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dennis-Siver-9817,Dennis Siver,1979-01-13,7f6b414d-20b6-52c2-b389-9724e8376644,Dennis Siver,1979-01-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Terry-Britton-149361,Terry Britton,1982-04-07,,,,,unmatched_exact_name,
/fighter/Frankie-Perez-79784,Frankie Perez,1989-05-11,e64a3631-6f4e-5ab3-ba6f-e4e9c7ab1108,Frankie Perez,1989-05-11,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tonya-Evinger-18248,Tonya Evinger,1981-06-04,f72d8c3e-17b2-5196-853e-2f9dfffe2cca,Tonya Evinger,1981-06-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Icho-Larenas-10502,Icho Larenas,1982-12-03,,Icho Larenas,1980-03-12,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Weber-Almeida-203557,Weber Almeida,1987-12-01,,,,,unmatched_exact_name,
/fighter/Keith-Schneider-3424,Keith Schneider,,,,,,unmatched_exact_name,
/fighter/Eric-Ellington-254675,Eric Ellington,1988-09-13,,,,,unmatched_exact_name,
/fighter/Roberto-Vargas-32709,Roberto Vargas,1981-11-15,,,,,unmatched_exact_name,
/fighter/HeMan-Ali-Gipson-109,He-Man Ali Gipson,1973-03-01,,,,,unmatched_exact_name,
/fighter/Cesar-Avila-53569,Cesar Avila,1989-02-07,,,,,unmatched_exact_name,
/fighter/Aya-Saied-Saber-117541,Aya Saied Saber,1991-03-20,,,,,unmatched_exact_name,
/fighter/Alex-Schild-169255,Alex Schild,1989-03-07,,,,,unmatched_exact_name,
/fighter/Ryan-Hardy-Evans-292505,Ryan Hardy Evans,1984-08-09,,,,,unmatched_exact_name,
/fighter/Chris-Page-35220,Chris  Page,1985-03-08,,,,,unmatched_exact_name,
/fighter/Jessie-Riggleman-39777,Jessie Riggleman,,,,,,unmatched_exact_name,
/fighter/Kazuhiro-Nakamura-6943,Kazuhiro Nakamura,1979-07-16,81e2d668-177c-5736-8978-3245a0912cc2,Kazuhiro Nakamura,1979-07-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jeremiah-Labiano-88465,Jeremiah Labiano,1986-11-18,85998920-6599-578c-aa67-0456dc80e744,Jeremiah Labiano,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Naoyuki-Kotani-393,Naoyuki Kotani,1981-12-08,548dece3-0443-5cec-89b1-488a602204a2,Naoyuki Kotani,1981-12-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Christian-Gonzalez-128089,Christian Gonzalez,,,,,,unmatched_exact_name,
/fighter/Nick-Dupees-41890,Nick Dupees,,,,,,unmatched_exact_name,
/fighter/Vanessa-Melo-120777,Vanessa Melo,1988-03-27,4e930886-9671-581a-a35e-7e4d390221b2,Vanessa Melo,1988-03-27,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Nazareno-Malegarie-33115,Nazareno Malegarie,1986-05-16,3c770309-8e62-53a0-a72a-d37b32a199dd,Nazareno Malegarie,1986-05-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Darren-Elkins-22094,Darren Elkins,1984-05-16,930b0965-42c9-5e6d-9e5e-e014833909c0,Darren Elkins,1984-05-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jim-Mullen-155,Jim Mullen,,a5196c16-0f9c-508e-8b90-1173fbda9ac2,Jim Mullen,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Phumi-Nkuta-289115,Phumi Nkuta,1995-07-27,,,,,unmatched_exact_name,
/fighter/Ryan-Walker-75769,Ryan Walker,1989-07-08,,,,,unmatched_exact_name,
/fighter/Zubaira-Tukhugov-63813,Zubaira Tukhugov,1991-01-15,9456e0da-8494-5094-b955-3fee633e3446,Zubaira Tukhugov,1991-01-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Darrell-Horcher-47899,Darrell Horcher,1987-07-28,ffc1d0dd-67bc-589a-9f78-8482725cf50e,Darrell Horcher,1987-07-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Nick-Cottone-12851,Nick Cottone,1980-02-23,,,,,unmatched_exact_name,
/fighter/Oscar-Vera-329761,Oscar Vera,,,,,,unmatched_exact_name,
/fighter/Jose-Antonio-Perez-265481,Jose Antonio Perez,,,,,,unmatched_exact_name,
/fighter/Rodian-Menchavez-214827,Rodian Menchavez,,,,,,unmatched_exact_name,
/fighter/Mike-Rhodes-87296,Mike Rhodes,1989-12-04,8da9aef1-2aee-5f78-b14e-8f119644f93a,Mike Rhodes,1989-12-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tim-McKenzie-3089,Tim McKenzie,,a5d64d43-f30b-5a84-96a0-123395ed3224,Tim McKenzie,1982-07-21,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Lina-Lansberg-122387,Lina Lansberg,1982-03-13,e59d1b56-4869-5165-ba92-2093d50ac6aa,Lina Lansberg,1982-03-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jason-Belyew-248145,Jason Belyew,,,,,,unmatched_exact_name,
/fighter/Zach-Andrews-161723,Zach Andrews,1991-12-26,,,,,unmatched_exact_name,
/fighter/John-Matua-111,John Matua,,587df160-5559-5cd9-a5cf-274343f931c0,John Matua,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Razak-AlHassan-23326,Razak Al-Hassan,1982-05-14,db48dc66-28f1-547f-ba87-01e85dfb13f9,Razak Al-Hassan,1982-05-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Nick-Diaz-2831,Nick Diaz,1983-08-02,aaade3f9-d084-5b0c-a95c-7207e8cd6f9a,Nick Diaz,1983-08-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Bronson-St-Romaine-240623,Bronson St. Romaine,,,,,,unmatched_exact_name,
/fighter/Rick-Story-25989,Rick Story,1984-08-28,e2900c17-6899-5a33-b539-14110998d8f8,Rick Story,1984-08-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Genki-Sudo-1227,Genki Sudo,1978-03-08,3081801e-95bd-59ef-a25c-b7e54274d349,Genki Sudo,1978-03-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Juancamilo-Ronderos-227427,Juancamilo Ronderos,1995-02-17,f1921223-01dc-56aa-9b30-a98ef47195a1,Juancamilo Ronderos,1995-02-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Roan-Carneiro-2886,Roan Carneiro,1978-06-02,66b1b076-757c-5829-849d-0eb4180a2ee5,Roan Carneiro,1978-06-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Zach-Zane-180829,Zach Zane,1989-12-14,c0e20f07-ce62-5030-b92c-7810bc0411eb,Zach Zane,1989-12-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tom-DeBlass-29744,Tom DeBlass,1982-05-14,e0ddb262-ff36-5324-86f6-7fb00184c867,Tom DeBlass,1982-05-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Liron-Wilson-23806,Liron Wilson,1972-12-27,,,,,unmatched_exact_name,
/fighter/Lucas-Brennan-271789,Lucas Brennan,2000-06-03,9e5a23e5-cfd6-512c-9cf0-61200de5cb08,Lucas Brennan,2000-06-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Johnny-Munoz-Jr-195507,Johnny Munoz Jr.,1993-02-16,,,,,unmatched_exact_name,
/fighter/Rose-Namajunas-69083,Rose Namajunas,1992-06-29,8bbe5879-a6d5-53f2-9313-f1ac35536cb1,Rose Namajunas,1992-06-29,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ramiz-Brahimaj-178855,Ramiz Brahimaj,1992-11-17,22f87864-75bc-5d65-a9db-fada384380a3,Ramiz Brahimaj,1992-11-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Denis-Palancica-246663,Denis Palancica,1996-08-03,,,,,unmatched_exact_name,
/fighter/Dodi-Mardian-269889,Dodi Mardian,,,,,,unmatched_exact_name,
/fighter/Saw-Hla-Doe-201679,Saw Hla Doe,,,,,,unmatched_exact_name,
/fighter/Brandon-Moreno-80173,Brandon Moreno,1993-12-07,593e1e35-a911-5e72-ad72-77e633fbe312,Brandon Moreno,1993-12-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/John-Vaughan-274211,John Vaughan,,,,,,unmatched_exact_name,
/fighter/Kyal-Sin-Htoo-201695,Kyal Sin Htoo,,,,,,unmatched_exact_name,
/fighter/Kay-Hansen-270021,Kay Hansen,1999-08-14,8f416647-120e-5a7e-ae53-a5c8dba449ac,Kay Hansen,1999-08-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Juan-Barrantes-22448,Juan Barrantes,1987-07-13,,,,,unmatched_exact_name,
/fighter/Uros-Medic-272505,Uros Medic,1993-04-25,d9ea3188-5b6d-5c17-b2ab-9346487cb04b,Uros Medic,1993-04-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Watsyapinya-Kaewkhong-374738,Watsyapinya Kaewkhong,,,,,,unmatched_exact_name,
/fighter/Agus-Nanang-90657,Agus Nanang,,,,,,unmatched_exact_name,
/fighter/Robbie-Lawler-2245,Robbie Lawler,1982-03-20,91486c5c-db3f-5de4-af2a-b25f63a2129e,Robbie Lawler,1982-03-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Zheng-Lu-320003,Zheng Lu,,,,,,unmatched_exact_name,
/fighter/Edwin-Aguilar-4635,Edwin Aguilar,,8fb705b4-7ad9-5bdf-a293-7e592dda363b,Edwin Aguilar,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Brian-Ortega-65310,Brian Ortega,1991-02-21,f8e397c8-cf0e-564f-b613-309d933821b1,Brian Ortega,1991-02-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Luozhou-Jiangcuo-241329,Luozhou Jiangcuo,,,,,,unmatched_exact_name,
/fighter/Anthony-Figueroa-II-301561,Anthony Figueroa II,,,,,,unmatched_exact_name,
/fighter/Rodney-Wallace-33343,Rodney Wallace,1981-11-21,78db8e31-73cd-5eac-928a-10144bf6b8e3,Rodney Wallace,1981-11-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Maciej-Gierszewski-142551,Maciej Gierszewski,1986-07-31,,,,,unmatched_exact_name,
/fighter/Julius-Anglickas-217105,Julius Anglickas,1991-07-23,6b2d1138-72f4-53cf-bc0a-c9c506b8b9cd,Julius Anglickas,1991-07-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Chris-Boffil-36580,Chris Boffil,1985-08-11,,,,,unmatched_exact_name,
/fighter/Jared-Rollins-5781,Jared Rollins,1977-01-26,53b5a4a9-b1f9-5fe1-92b7-bac2330c16b3,Jared Rollins,1977-01-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jordan-Williams-70941,Jordan Williams,1990-10-13,9821aaa2-cae6-5468-a6dc-6559a52ea519,Jordan Williams,1990-10-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Zelang-Zhaxi-228281,Zelang Zhaxi,,,,,,unmatched_exact_name,
/fighter/Chris-Tuchscherer-10669,Chris Tuchscherer,1975-09-08,5981ba76-4bf5-5de4-8c34-fc4d71e2bda9,Chris Tuchscherer,1975-09-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mike-Swick-5199,Mike Swick,1979-06-19,a0fb6322-d2a0-5d14-8ddd-f93bd4b1292a,Mike Swick,1979-06-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Nathan-Rose-131937,Nathan Rose,,,,,,unmatched_exact_name,
/fighter/Rashad-Coulter-81719,Rashad Coulter,1981-11-27,7eb53bb8-4c94-553f-98b9-b75acae83d3b,Rashad Coulter,1981-11-27,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rory-Singer-3525,Rory Singer,1976-05-28,ac1a5312-c62e-5621-9c2e-5c8ff67f246b,Rory Singer,1976-05-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jay-Perrin-99689,Jay Perrin,1993-06-15,acddd5cc-274b-5f37-9a21-83c1d754e7dd,Jay Perrin,1993-06-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sit-Mhan-267019,Sit Mhan,,,,,,unmatched_exact_name,
/fighter/Norma-Dumont-233587,Norma Dumont,1990-10-01,cbb03e7b-ae05-5de7-ac3b-fd3f6efe3664,Norma Dumont,1990-10-01,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Matt-Veal-27299,Matt Veal,1986-11-04,,,,,unmatched_exact_name,
/fighter/Brandon-Lowe-209031,Brandon Lowe,1990-04-24,faabd07a-d251-558e-8dff-6dfd595da896,Brandon Lowe,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Joao-Zeferino-17577,Joao Zeferino,1986-01-15,dccdb655-f4a6-56d1-a8ad-f401e88404e7,Joao Zeferino,1986-01-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Brent-Hess-39747,Brent Hess,1985-06-25,,,,,unmatched_exact_name,
