source_event_url,source_match_nr,source_event_title,source_organisation,source_event_date,fighter1_url,fighter2_url,fighter1_name,fighter2_name,fighter1_canonical_id,fighter2_canonical_id,trusted_fighter_count,canonical_pair_fight_count,canonical_pair_same_date_count,canonical_fight_id,canonical_event_id,classification,review_status
/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937,6,UFC Fight Night 84 - Silva vs. Bisping,Ultimate Fighting Championship (UFC),2016-02-27,/fighter/Arnold-Allen-97499,/fighter/Yaotzin-Meza-15937,Arnold Allen,Yaotzin Meza,,6dafdd74-2d24-5130-ae46-cad98c0c5abf,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937,5,UFC Fight Night 84 - Silva vs. Bisping,Ultimate Fighting Championship (UFC),2016-02-27,/fighter/Krzysztof-Jotko-53380,/fighter/Bradley-Scott-44442,Krzysztof Jotko,Bradley Scott,376b07b5-c551-5526-b400-96b413d1c4d7,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937,4,UFC Fight Night 84 - Silva vs. Bisping,Ultimate Fighting Championship (UFC),2016-02-27,/fighter/Rustam-Khabilov-45417,/fighter/Norman-Parke-47549,Rustam Khabilov,Norman Parke,80f22aa4-4237-5cf9-ba8e-e0f0fbb28568,63c1b0a6-bcb1-51e8-9d7b-50eae0eb02ff,2,1,1,5129c527-15fd-5b2f-90f1-49c6a8fe9d75,c73afce2-8cd5-5b25-9868-7dcef933b33e,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937,3,UFC Fight Night 84 - Silva vs. Bisping,Ultimate Fighting Championship (UFC),2016-02-27,/fighter/Daniel-Omielanczuk-54303,/fighter/Jarjis-Danho-76397,Daniel Omielanczuk,Jarjis Danho,095b7880-26d7-5e40-8c18-1838949e3484,b3b724b5-d837-5a4f-a3e0-28a3979eb6b2,2,1,1,ef68ac10-9540-5504-92bf-d0a2e2552b4c,c73afce2-8cd5-5b25-9868-7dcef933b33e,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937,2,UFC Fight Night 84 - Silva vs. Bisping,Ultimate Fighting Championship (UFC),2016-02-27,/fighter/Teemu-Packalen-92415,/fighter/Thibault-Gouti-124975,Teemu Packalen,Thibault Gouti,63c8e873-a63d-5c99-a956-dd38bc338040,6d83ad35-3163-5ce0-bd25-0aa68a5791f6,2,1,1,15e0c7b2-f28e-5b6a-9761-f3c842f6933b,c73afce2-8cd5-5b25-9868-7dcef933b33e,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-84-Silva-vs-Bisping-47937,1,UFC Fight Night 84 - Silva vs. Bisping,Ultimate Fighting Championship (UFC),2016-02-27,/fighter/David-Teymur-163937,/fighter/Martin-Svensson-31065,David Teymur,Martin Svensson,ff0985f5-d764-5c75-93f4-e4e4d5c2e2d0,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,13,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Donald-Cerrone-15105,/fighter/Alex-Oliveira-110143,Donald Cerrone,Alex Oliveira,6447bdb4-8384-5e75-8111-568a46695b56,9b1d3774-ad99-5d1c-b07a-95859d6b4a2c,2,1,1,a0aefbb6-146f-55f0-a40f-b09b7b96e0be,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,12,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Derek-Brunson-68494,/fighter/Roan-Carneiro-2886,Derek Brunson,Roan Carneiro,3e46fe68-7ebd-54d1-af3e-6fc3dca3a05c,66b1b076-757c-5829-849d-0eb4180a2ee5,2,1,1,76336252-6079-57e1-84c6-ad16c66fda55,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,11,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Cody-Garbrandt-50381,/fighter/Augusto-Mendes-160663,Cody Garbrandt,Augusto Mendes,07d580de-0be5-51c9-8423-4850997d7d6e,9d413654-c3a7-5d63-a057-89cc9a7fee6a,2,1,1,1309e78d-de87-5075-9c04-85c11b23aa80,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,10,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Dennis-Bermudez-58065,/fighter/Tatsuya-Kawajiri-1326,Dennis Bermudez,Tatsuya Kawajiri,10c880ea-c00b-5b7a-a514-0c18cfc71687,0eca2ef0-ca51-580d-9858-c929e565eae4,2,1,1,2464c72f-3208-51cd-93b9-4459e2768081,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,9,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Chris-Camozzi-17224,/fighter/Joe-Riggs-2765,Chris Camozzi,Joe Riggs,dff85e4c-8a14-5fab-9314-c80477a9c5f6,a7696c5c-fec7-55ac-99ec-47846fb45200,2,1,1,eadd3338-558e-5cfe-9b19-c0de74e1d0f1,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,8,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/James-Krause-31766,/fighter/Shane-Campbell-34625,James Krause,Shane Campbell,68f1d6f8-aafd-5b00-9298-01e2f5557d7f,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,7,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Sean-Strickland-30452,/fighter/Alex-Garcia-54124,Sean Strickland,Alex Garcia,7829abff-9664-5ee9-a7d3-5355b64df177,509ffa21-47e6-55a9-8297-9b97e7e0a82a,2,1,1,b19c6b8a-5e99-5490-b944-fe22b46346bd,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,6,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Oluwale-Bamgbose-103153,/fighter/Daniel-Sarafian-17665,Oluwale Bamgbose,Daniel Sarafian,78795b01-2188-566d-a045-73cf403d3921,0f0ae8e6-148e-5cda-892d-9ce2c974d9f2,2,1,1,5144b400-093a-5844-86d7-8bf7a47b339b,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,5,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Anthony-Smith-29470,/fighter/Leonardo-Guimaraes-14971,Anthony Smith,Leonardo Guimaraes,e04f9444-8fa3-5f48-94d7-2f09f15fd42b,9d2a203d-7775-53ec-bdf9-dc7b5d0af39e,2,1,1,e4803cd5-4367-5ac7-9175-09052bf715ba,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,4,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Nathan-Coy-25412,/fighter/Jonavin-Webb-81634,Nathan Coy,Jonavin Webb,ee5287a8-d544-5ab5-a731-d2042cb64cef,0ded1154-5b8f-5c4f-8793-36d8841ad2d4,2,1,1,62181b04-6046-512d-8e69-f7f1300ac82d,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,3,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Ashlee-EvansSmith-75021,/fighter/Marion-Reneau-61266,Ashlee Evans-Smith,Marion Reneau,b8042d4e-09d4-53ef-8e53-c5c027bdac5c,cb180325-03a0-55c9-bc40-a513ed3e50e9,2,1,1,5e152e49-f196-5556-bad1-304ff1ce7955,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,2,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Lauren-Murphy-66725,/fighter/Kelly-Faszholz-117453,Lauren Murphy,Kelly Faszholz,e87d6cf0-eb35-540a-99b1-23fadd32e3cd,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,1,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship (UFC),2016-02-21,/fighter/Shamil-Abdurakhimov-26808,/fighter/Anthony-Hamilton-58947,Shamil Abdurakhimov,Anthony Hamilton,04506dcc-1547-585d-86ba-dcd257fc729c,1b3c5682-5a26-552e-a4e8-bc9b63d583f8,2,1,1,7ac62df7-bf26-566d-a45d-cd19615f333b,ddcb2a37-7e4d-5c20-9a7e-bbf1ed597e2b,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,12,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Stephen-Thompson-59608,/fighter/Johny-Hendricks-24539,Stephen Thompson,Johny Hendricks,e14f4877-4ec9-5de7-be5c-170c34751dae,2350eae4-79b4-59cd-8f34-8df7573444c4,2,1,1,fa917001-7fbb-5bcf-830f-3a21fabc193c,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,11,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Roy-Nelson-10249,/fighter/Jared-Rosholt-76763,Roy Nelson,Jared Rosholt,12555b65-de82-5a53-9df8-502716c4c068,eb487602-c4b6-556e-830a-d4bf0fa266d1,2,1,1,0ce5805b-57c4-5691-ae4a-8cc1ca79de5b,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,10,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Ovince-St-Preux-38842,/fighter/Rafael-Cavalcante-16161,Ovince St. Preux,Rafael Cavalcante,,,0,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,9,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Joseph-Benavidez-15008,/fighter/Zach-Makovsky-20522,Joseph Benavidez,Zach Makovsky,7560682c-6b14-5974-9414-d818828b2c3a,1b9c0801-eed5-5309-a634-0cfd0334924c,2,1,1,357bdd6a-3417-55db-abb2-892a300793b9,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,8,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Misha-Cirkunov-59197,/fighter/Alex-Nicholson-121077,Misha Cirkunov,Alex Nicholson,72b610ae-abdc-540f-af6b-2cfaea465066,d692a668-5fe6-51d8-8598-2fefca04226b,2,1,1,876f0d1a-f5ae-5ec1-8e8f-0e3f3bfccf9e,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,7,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Mike-Pyle-4577,/fighter/Sean-Spencer-60908,Mike Pyle,Sean Spencer,9ed60c30-d857-5969-9641-1fd6faec9581,cbf08f7f-f191-5c10-940a-64d25b661821,2,1,1,c38036b6-b8f7-5162-9b4e-18f2b28ff1f9,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,6,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Joshua-Burkman-10003,/fighter/KJ-Noons-6727,Joshua Burkman,K.J. Noons,,f05c7163-8ebc-5ed7-86e0-81706d2e12a0,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,5,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Derrick-Lewis-59284,/fighter/Damian-Grabowski-30320,Derrick Lewis,Damian Grabowski,af2f92c5-8c8c-58ed-a930-37206d43571f,43b1342d-2fbf-5441-8fe1-fc140e64859b,2,1,1,64835029-1289-5940-a141-4b6ac3ee201b,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,4,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Justin-Scoggins-71120,/fighter/Ray-Borg-84752,Justin Scoggins,Ray Borg,301a0a3e-84b4-586d-ac35-15998c47a26f,7c415632-f7e9-5774-9c88-23efb10505e1,2,1,1,a63d319a-c1a2-588d-b612-0581ec664b0c,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,3,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Diego-Rivas-81835,/fighter/Noad-Lahat-35732,Diego Rivas,Noad Lahat,1568a1de-4745-5126-ae17-f9faedb80e3a,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,2,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Mickey-Gall-160145,/fighter/Mike-Jackson-63272,Mickey Gall,Mike Jackson,0c23fbcc-b8f6-58c1-ae65-8b0042f33531,ef096390-e865-5758-803c-b10fbdaeb8a0,2,1,1,287b6d20-fb49-5aff-9bd0-cddd27124fd5,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,1,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship (UFC),2016-02-06,/fighter/Alex-White-55954,/fighter/Artem-Lobov-73700,Alex White,Artem Lobov,f1dc7b04-db19-537d-bc25-94bd9fc8111d,00c1de35-79a9-5ad4-b409-b05fc1146521,2,1,1,4d6566b0-1c83-5ce3-be7e-df366258ea02,facfe1cd-44e0-52d5-8b83-32f89f3866ec,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,13,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Anthony-Johnson-17662,/fighter/Ryan-Bader-22858,Anthony Johnson,Ryan Bader,fefebbcd-58b5-5c26-b8c7-85795cf35a1b,fb354fd1-fb10-5b15-bd77-925b30768446,2,1,1,5bc235d5-21bf-5023-89be-a1d1073c81f4,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,12,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Ben-Rothwell-2262,/fighter/Josh-Barnett-272,Ben Rothwell,Josh Barnett,cb5ce76a-5297-53ca-b8b6-59169430f404,abd8b97e-c3e8-52f5-b9bc-c9dfa3c6b999,2,1,1,b423c8f4-3770-559a-b352-9306a5829cb3,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,11,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Jimmie-Rivera-40954,/fighter/Iuri-Alcantara-16129,Jimmie Rivera,Iuri Alcantara,6e74d2c4-4efd-5935-a8c7-d407462260ed,cc02e8e4-052a-51d1-8cfd-0609a20a3d99,2,1,1,3d968e80-a3ee-5271-b59b-6fb544f339a3,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,10,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Bryan-Barberena-51471,/fighter/Sage-Northcutt-130911,Bryan Barberena,Sage Northcutt,8fb27a40-ea1d-5359-8e7a-abdf7967d97a,4fe83725-a4a7-5bd8-afa8-3f53e8d07b08,2,1,1,a2f4ba7e-6a38-5a77-9fdf-1bc730956ae9,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,9,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Tarec-Saffiedine-21912,/fighter/Jake-Ellenberger-13068,Tarec Saffiedine,Jake Ellenberger,85dd3e15-ac3c-5b0e-abcc-34700dfd7589,69694de8-6f35-5ccb-8de1-71ae3af84437,2,1,1,85b6e254-e4cc-58ff-8747-b56475c3a26b,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,8,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Diego-Ferreira-26358,/fighter/Olivier-AubinMercier-86241,Diego Ferreira,Olivier Aubin-Mercier,53a538a2-2fe5-5e9a-a3b8-ba31d929c063,ac7b1475-4192-51f7-8920-f3433988dcaf,2,1,1,19c0f140-1fa7-527a-bfd7-bfdf9620c4e1,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,7,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Rafael-Natal-13968,/fighter/Kevin-Casey-24121,Rafael Natal,Kevin Casey,5b596a97-9917-5186-8248-8d1119381a70,26edb814-4580-5f73-990a-f5b60d0930f9,2,1,1,6d367961-de33-5579-9aba-4e96764aaaa8,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,6,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Wilson-Reis-23401,/fighter/Dustin-Ortiz-58097,Wilson Reis,Dustin Ortiz,31475e87-4db8-5433-88a2-f70ef09152cc,29d80628-6f55-5808-acec-e5a4852be50f,2,1,1,68c29685-a0ce-558f-b746-5b3aba296b47,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,5,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Alexander-Yakovlev-10846,/fighter/George-Sullivan-15148,Alexander Yakovlev,George Sullivan,71061579-c011-54de-aa14-03c1d6d6172f,fe461c43-49c9-5f14-9df9-aec213c599e7,2,1,1,d4c37303-d9f7-5ee7-968a-751e76c675df,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,4,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Alex-Caceres-41586,/fighter/Masio-Fullen-40356,Alex Caceres,Masio Fullen,d1eb4479-728f-5601-afc1-7aa479ca53f1,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,3,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Randy-Brown-115641,/fighter/Matt-Dwyer-53933,Randy Brown,Matt Dwyer,11de7b35-0185-5c79-be48-04ddf9a0213f,c944bb08-6a2d-5fe0-8a97-9629a189d769,2,1,1,0eae46d1-7748-52f2-9a14-8db7001be5ef,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,2,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Damon-Jackson-113767,/fighter/Levan-Makashvili-126881,Damon Jackson,Levan Makashvili,11adce78-8687-5d2f-bbd8-c1b84e401b91,84a33e0e-492f-5da5-b5c3-c5fb23ac0347,2,1,1,6bc55132-97bf-5123-ad9a-56dc72c7964d,e055604c-a045-559e-9b0f-a87f5d6b1c67,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-18-Johnson-vs-Bader-47933,1,UFC on Fox 18 - Johnson vs. Bader,Ultimate Fighting Championship (UFC),2016-01-30,/fighter/Anthony-Rocco-Martin-80436,/fighter/Felipe-Olivieri-28181,Anthony Rocco Martin,Felipe Olivieri,164b8934-5c1d-52ab-b0ce-5904fe527904,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,13,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Dominick-Cruz-12107,/fighter/TJ-Dillashaw-62507,Dominick Cruz,T.J. Dillashaw,,eb371c98-7bbc-5bfa-bf69-00838d4d09e4,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,12,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Eddie-Alvarez-9265,/fighter/Anthony-Pettis-26627,Eddie Alvarez,Anthony Pettis,a1db1bbb-6117-5cbf-8eb7-95b96602cb67,72d87233-4917-5f06-9de7-1ad8c2e03346,2,1,1,4241277b-c4ff-50dd-98d6-69548cdd7e94,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,11,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Travis-Browne-16785,/fighter/Matt-Mitrione-49519,Travis Browne,Matt Mitrione,05ce7e80-db70-533b-872a-93625aaa5a9b,ef55a2ec-8483-5a51-ac64-12779be35e8b,2,1,1,a1a08dc1-305b-59aa-a604-b7fc3fdccff9,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,10,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Francisco-Trinaldo-31103,/fighter/Ross-Pearson-11884,Francisco Trinaldo,Ross Pearson,e5ad5371-d338-51e4-8fb7-5c2ce754f616,cd99a84f-4d70-5cb4-8ae6-20a568d82ab8,2,1,1,e3050195-e7b9-5cee-9b01-4a6549d2e096,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,9,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Patrick-Cote-6612,/fighter/Ben-Saunders-10339,Patrick Cote,Ben Saunders,25782720-3c7e-5c4b-b78e-a107e3e84ec1,23df212c-e7df-5caf-bc5b-d27fa9b1d236,2,1,1,361e789c-cff2-589c-a6bb-37d4b3b3c4ce,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,8,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Ed-Herman-6561,/fighter/Tim-Boetsch-19544,Ed Herman,Tim Boetsch,1b6d8d96-dbb7-52dd-bcde-295df13d10e5,4480e9cb-11a2-56c9-9d13-34263cd63e3e,2,1,1,b0914a24-0182-5fb0-b845-0c0d65439ee2,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,7,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Chris-Wade-79335,/fighter/Mehdi-Baghdad-41993,Chris Wade,Mehdi Baghdad,6dce7ca2-9223-5188-ba9f-8add1df4519a,924ca995-2e0b-54bd-84a6-a3bc80f042b3,2,1,1,8c8907eb-e392-5ffc-a124-5d30d7986e67,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,6,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Luke-Sanders-74975,/fighter/Maximo-Blanco-36618,Luke Sanders,Maximo Blanco,0b23c231-bc23-5314-a6b6-037c5adf383d,35006511-b9ba-5f33-af5e-e036d2ff5ddc,2,1,1,ce0a00d2-d2cb-577c-a369-4337fc8210d7,effa2908-be37-54f8-9fd1-f9e18223ce5c,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,5,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Paul-Felder-68205,/fighter/Daron-Cruickshank-53717,Paul Felder,Daron Cruickshank,,c05bb168-b655-5b12-9754-86191389473e,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-81-Dillashaw-vs-Cruz-47783,4,UFC Fight Night 81 - Dillashaw vs. Cruz,Ultimate Fighting Championship (UFC),2016-01-17,/fighter/Ilir-Latifi-40207,/fighter/Sean-OConnell-33156,Ilir Latifi,Sean O'Connell,,e0c32caf-aabe-5595-83d7-779fd7471b7a,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
