article_candidate_index,article_url,article_title,article_published_time,article_candidate_rows,rows_with_unique_name_transport,rows_with_canonical_pair,rows_with_unique_event_candidate,distinct_candidate_events,intersection_event_count,intersection_event_id,unique_vote_event_count,unique_vote_top_event_id,unique_vote_top_support,unique_vote_second_support,unique_vote_unanimous,candidate_event_id,candidate_event_name,candidate_event_date,consensus_status,review_status
431,https://www.ufc.com/news/ufc-236-official-weigh-results,UFC 236: Official Weigh-in Results,2019-04-12T08:07:43-0400,13,13,13,11,4,1,0c620c48-a08f-52bc-92cd-8d4e18b002f9,1,0c620c48-a08f-52bc-92cd-8d4e18b002f9,11,0,true,0c620c48-a08f-52bc-92cd-8d4e18b002f9,UFC 236: Holloway vs. Poirier 2,2019-04-13,singleton_event_intersection_unpromoted,candidate
432,https://www.ufc.com/news/ufc-237-official-weigh-results,UFC 237: Official Weigh-in Results,2019-05-09T16:13:15-0400,12,11,11,10,2,1,f265e576-837d-5237-afc5-cc53fcbf1bdb,1,f265e576-837d-5237-afc5-cc53fcbf1bdb,10,0,true,f265e576-837d-5237-afc5-cc53fcbf1bdb,UFC 237: Namajunas vs. Andrade,2019-05-11,singleton_event_intersection_unpromoted,candidate
433,https://www.ufc.com/news/ufc-238-official-weigh-results,UFC 238 Official Weigh-In Results,2019-06-06T12:14:28-0400,13,10,10,10,1,1,770cb354-5c66-54fc-be7b-b1fc81bf3ace,1,770cb354-5c66-54fc-be7b-b1fc81bf3ace,10,0,true,770cb354-5c66-54fc-be7b-b1fc81bf3ace,UFC 238: Cejudo vs. Moraes,2019-06-08,singleton_event_intersection_unpromoted,candidate
434,https://www.ufc.com/news/ufc-239-official-weigh-in-results-jon-jones-thiago-santos,UFC 239: Official Weigh-In Results,2019-07-05T01:32:29-0400,12,11,11,11,1,1,357d7a82-70c6-56fa-8458-1df50450ecae,1,357d7a82-70c6-56fa-8458-1df50450ecae,11,0,true,357d7a82-70c6-56fa-8458-1df50450ecae,UFC 239: Jones vs. Santos,2019-07-06,singleton_event_intersection_unpromoted,candidate
435,https://www.ufc.com/news/ufc-240-official-weigh-results,UFC 240: Official Weigh-in Results,2019-07-26T10:19:45-0400,11,10,10,10,1,1,945b62bc-da7f-5ff6-9de5-a86b3442f145,1,945b62bc-da7f-5ff6-9de5-a86b3442f145,10,0,true,945b62bc-da7f-5ff6-9de5-a86b3442f145,UFC 240: Holloway vs. Edgar,2019-07-27,singleton_event_intersection_unpromoted,candidate
436,https://www.ufc.com/news/ufc-241-official-weigh-results,UFC 241 Official Weigh-In Results,2019-08-14T13:59:20-0400,12,12,12,11,3,1,82b4cccc-aaee-501f-b524-55798ef39619,1,82b4cccc-aaee-501f-b524-55798ef39619,11,0,true,82b4cccc-aaee-501f-b524-55798ef39619,UFC 241: Cormier vs. Miocic 2,2019-08-17,singleton_event_intersection_unpromoted,candidate
437,https://www.ufc.com/news/ufc-242-official-weigh-results,UFC 242 Official Weigh-In Results,2019-09-05T12:29:32-0400,13,11,11,10,2,1,c4e5024d-7f6b-5033-ac57-4dae336edc27,1,c4e5024d-7f6b-5033-ac57-4dae336edc27,10,0,true,c4e5024d-7f6b-5033-ac57-4dae336edc27,UFC 242: Khabib vs. Poirier,2019-09-07,singleton_event_intersection_unpromoted,candidate
438,https://www.ufc.com/news/ufc-243-official-weigh-in-results,UFC 243 Official Weigh-in Results,2019-10-03T14:26:28-0400,10,9,9,8,2,1,c67080b9-609b-526d-b779-d19ab6273dc6,1,c67080b9-609b-526d-b779-d19ab6273dc6,8,0,true,c67080b9-609b-526d-b779-d19ab6273dc6,UFC 243: Whittaker vs. Adesanya,2019-10-05,singleton_event_intersection_unpromoted,candidate
439,https://www.ufc.com/news/ufc-244-weigh-in-results,UFC 244 Weigh-in Results,2019-10-31T14:42:56-0400,12,9,9,9,1,1,28e07de2-d30e-560b-82ed-26c6efc2a338,1,28e07de2-d30e-560b-82ed-26c6efc2a338,9,0,true,28e07de2-d30e-560b-82ed-26c6efc2a338,UFC 244: Masvidal vs. Diaz,2019-11-02,singleton_event_intersection_unpromoted,candidate
440,https://www.ufc.com/news/ufc-245-official-weigh-results,UFC 245 Official Weigh-In Results,2019-12-12T18:22:30-0500,12,12,12,8,6,1,5cf232f8-9e0c-5cf5-b1c5-a3f4f63df736,1,5cf232f8-9e0c-5cf5-b1c5-a3f4f63df736,8,0,true,5cf232f8-9e0c-5cf5-b1c5-a3f4f63df736,UFC 245: Usman vs. Covington,2019-12-14,singleton_event_intersection_unpromoted,candidate
441,https://www.ufc.com/news/ufc-246-official-weigh-results-conor-mcgregor-cowboy-cerrone,UFC 246 Official Weigh-In Results,2020-01-16T16:11:31-0500,12,12,11,10,2,1,667fb6d7-bd5b-5607-bc36-cda6c4f9c044,1,667fb6d7-bd5b-5607-bc36-cda6c4f9c044,10,0,true,667fb6d7-bd5b-5607-bc36-cda6c4f9c044,UFC 246: McGregor vs. Cowboy,2020-01-18,singleton_event_intersection_unpromoted,candidate
442,https://www.ufc.com/news/ufc-247-official-weigh-in-results-jon-jones-dominick-reyes,UFC 247 Official Weigh-in Results,2020-02-06T19:40:53-0500,12,11,10,10,1,1,17cd5980-c1f9-5d6c-b6d1-2e4b5d1311ea,1,17cd5980-c1f9-5d6c-b6d1-2e4b5d1311ea,10,0,true,17cd5980-c1f9-5d6c-b6d1-2e4b5d1311ea,UFC 247: Jones vs. Reyes,2020-02-08,singleton_event_intersection_unpromoted,candidate
443,https://www.ufc.com/news/ufc-248-official-weigh-in-results-adesanya-romero-las-vegas,UFC 248 Official Weigh-In Results,2020-03-05T18:14:50-0500,11,9,9,8,2,1,e5941356-d256-5653-9834-685d6c41d873,1,e5941356-d256-5653-9834-685d6c41d873,8,0,true,e5941356-d256-5653-9834-685d6c41d873,UFC 248: Adesanya vs. Romero,2020-03-07,singleton_event_intersection_unpromoted,candidate
444,https://www.ufc.com/news/ufc-249-official-weigh-results-ferguson-gaethje-cejudo-cruz,UFC 249 Official Weigh-In Results,2020-05-07T17:02:14-0400,12,11,10,8,3,1,95cf20da-6818-517f-9e18-57f67a591888,1,95cf20da-6818-517f-9e18-57f67a591888,8,0,true,95cf20da-6818-517f-9e18-57f67a591888,UFC 249: Ferguson vs. Gaethje,2020-05-09,singleton_event_intersection_unpromoted,candidate
445,https://www.ufc.com/news/ufc-250-official-weigh-results-nunes-spencer,UFC 250 Official Weigh-In Results,2020-06-04T15:43:28-0400,12,12,12,12,1,1,7e985b10-850a-5f42-b999-73f3c4946039,1,7e985b10-850a-5f42-b999-73f3c4946039,12,0,true,7e985b10-850a-5f42-b999-73f3c4946039,UFC 250: Nunes vs. Spencer,2020-06-06,singleton_event_intersection_unpromoted,candidate
446,https://www.ufc.com/news/ufc-251-official-weigh-results-usman-masvidal-fight-island,UFC 251 Official Weigh-In Results,2020-07-06T17:33:43-0400,11,11,11,8,5,1,5611546a-d119-5d2d-9b5c-70c794dfd567,1,5611546a-d119-5d2d-9b5c-70c794dfd567,8,0,true,5611546a-d119-5d2d-9b5c-70c794dfd567,UFC 251: Usman vs. Masvidal,2020-07-11,singleton_event_intersection_unpromoted,candidate
447,https://www.ufc.com/news/ufc-252-official-weigh-results-miocic-cormier-3,UFC 252 Official Weigh-In Results,2020-08-12T15:25:39-0400,11,10,10,8,4,1,2eb2e789-af65-5d38-aba7-4d4d30da01a8,1,2eb2e789-af65-5d38-aba7-4d4d30da01a8,8,0,true,2eb2e789-af65-5d38-aba7-4d4d30da01a8,UFC 252: Miocic vs. Cormier 3,2020-08-15,singleton_event_intersection_unpromoted,candidate
448,https://www.ufc.com/news/ufc-253-weigh-in-results-adesanya-costa,UFC 253 Weigh-In Results,2020-09-23T16:59:32-0400,11,11,11,11,1,1,c864e7d3-58ea-5d72-a5ea-4da455c4b9b6,1,c864e7d3-58ea-5d72-a5ea-4da455c4b9b6,11,0,true,c864e7d3-58ea-5d72-a5ea-4da455c4b9b6,UFC 253: Adesanya vs. Costa,2020-09-26,singleton_event_intersection_unpromoted,candidate
449,https://www.ufc.com/news/ufc-254-weigh-results-fight-island-khabib-gaethje,UFC 254 Weigh-In Results,2020-10-20T17:48:39-0400,12,9,9,8,2,1,e18661a6-7892-5498-87ec-aea67db81c04,1,e18661a6-7892-5498-87ec-aea67db81c04,8,0,true,e18661a6-7892-5498-87ec-aea67db81c04,UFC 254: Khabib vs. Gaethje,2020-10-24,singleton_event_intersection_unpromoted,candidate
450,https://www.ufc.com/news/ufc-255-weigh-results-Figueiredo-Perez-Shevchenko-Maia,UFC 255 Weigh-In Results,2020-11-16T11:13:55-0500,12,9,9,8,2,1,43e9b4d6-2365-5287-949d-c80f04d1e213,1,43e9b4d6-2365-5287-949d-c80f04d1e213,8,0,true,43e9b4d6-2365-5287-949d-c80f04d1e213,UFC 255: Figueiredo vs. Perez,2020-11-21,singleton_event_intersection_unpromoted,candidate
451,https://www.ufc.com/news/ufc-256-weigh-results-Figueiredo-Moreno-Ferguson-Oliveira-Holland-Jacare,UFC 256 Weigh-In Results & Faceoffs,2020-12-10T15:00:36-0500,10,4,4,2,5,1,b393677a-f85f-560c-85f0-6fca8e21cf5b,1,b393677a-f85f-560c-85f0-6fca8e21cf5b,2,0,true,b393677a-f85f-560c-85f0-6fca8e21cf5b,UFC 256: Figueiredo vs. Moreno,2020-12-12,singleton_event_intersection_unpromoted,candidate
452,https://www.ufc.com/news/ufc-257-dustin-poirier-vs-conor-mcgregor-2-weigh-results-fight-island,UFC 257 Poirier vs McGregor 2 Weigh-In Results,2021-01-06T13:13:34-0500,11,6,6,5,3,1,d64fe046-3b3b-5a23-8e48-2fba2a93e81f,1,d64fe046-3b3b-5a23-8e48-2fba2a93e81f,5,0,true,d64fe046-3b3b-5a23-8e48-2fba2a93e81f,UFC 257: Poirier vs. McGregor,2021-01-23,singleton_event_intersection_unpromoted,candidate
453,https://www.ufc.com/news/ufc-258-kamaru-usman-vs-gilbert-burns-official-weigh-in-results,UFC 258: Usman vs Burns Weigh-In Results,2021-02-11T19:00:08-0500,12,11,11,10,3,0,,2,51bfa819-c36c-5242-a491-c2a17a34ffb1,9,1,false,,,,competing_unique_event_votes,candidate
454,https://www.ufc.com/news/ufc-260-official-weigh-results-miocic-ngannou-2,UFC 260 Official Weigh-In Results,2021-03-24T13:23:17-0400,10,10,10,9,2,1,85dd8d31-ba5a-515a-a83f-2b148f07d847,1,85dd8d31-ba5a-515a-a83f-2b148f07d847,9,0,true,85dd8d31-ba5a-515a-a83f-2b148f07d847,UFC 260: Miocic vs. Ngannou,2021-03-27,singleton_event_intersection_unpromoted,candidate
455,https://www.ufc.com/news/ufc-265-official-weigh-in-results-derrick-lewis-vs-ciryl-gane,Weigh-In Results | UFC 265: Lewis vs Gane,2021-08-04T17:36:37-0400,13,11,11,11,1,1,ed11f74c-ff18-532c-b132-52c8dac8bffd,1,ed11f74c-ff18-532c-b132-52c8dac8bffd,11,0,true,ed11f74c-ff18-532c-b132-52c8dac8bffd,UFC 265: Lewis vs. Gane,2021-08-07,singleton_event_intersection_unpromoted,candidate
456,https://www.ufc.com/news/ufc-85-weigh-results,UFC 85 Weigh-In Results,2018-09-14T08:36:04-0400,11,11,11,11,1,1,41f8f19c-74cf-5de2-afa2-64ca605467b4,1,41f8f19c-74cf-5de2-afa2-64ca605467b4,11,0,true,41f8f19c-74cf-5de2-afa2-64ca605467b4,UFC 85: Bedlam,2008-06-07,singleton_event_intersection_unpromoted,candidate
457,https://www.ufc.com/news/ufc-93-weigh-results,UFC 93 Weigh-In Results,2018-09-14T08:36:04-0400,10,9,9,9,1,1,eead8543-c46f-523c-bc7a-f7b46219f26b,1,eead8543-c46f-523c-bc7a-f7b46219f26b,9,0,true,eead8543-c46f-523c-bc7a-f7b46219f26b,UFC 93: Franklin vs Henderson,2009-01-17,singleton_event_intersection_unpromoted,candidate
458,https://www.ufc.com/news/ufc-95-weigh-results,UFC 95 Weigh-In Results,2018-09-14T08:36:04-0400,10,10,10,10,1,1,5a3c6563-8fae-52c4-8283-9221dcdab981,1,5a3c6563-8fae-52c4-8283-9221dcdab981,10,0,true,5a3c6563-8fae-52c4-8283-9221dcdab981,UFC 95: Sanchez vs Stevenson,2009-02-21,singleton_event_intersection_unpromoted,candidate
459,https://www.ufc.com/news/ufc-adelaide-official-weigh-results,UFC Adelaide Official Weigh-In Results,2018-11-30T03:19:08-0500,12,9,9,9,1,1,903ec4cf-2c30-5ac2-8550-7fc6d7cd19cb,1,903ec4cf-2c30-5ac2-8550-7fc6d7cd19cb,9,0,true,903ec4cf-2c30-5ac2-8550-7fc6d7cd19cb,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,singleton_event_intersection_unpromoted,candidate
460,https://www.ufc.com/news/ufc-atlanta-weigh-results,UFC Atlanta Weigh In Results,2018-09-14T08:36:04-0400,12,11,11,11,1,1,9e304d43-da9c-5826-9d4d-74ce7ba12c9c,1,9e304d43-da9c-5826-9d4d-74ce7ba12c9c,11,0,true,9e304d43-da9c-5826-9d4d-74ce7ba12c9c,UFC Fight Night: Rockhold vs Philippou,2014-01-15,singleton_event_intersection_unpromoted,candidate
461,https://www.ufc.com/news/ufc-auckland-weigh-in-results-2020,UFC Auckland: Weigh-in Results,2020-02-20T17:13:32-0500,12,11,11,11,1,1,8e9bc9b9-7db9-5577-b0f7-8e730138eba2,1,8e9bc9b9-7db9-5577-b0f7-8e730138eba2,11,0,true,8e9bc9b9-7db9-5577-b0f7-8e730138eba2,UFC Fight Night: Felder vs. Hooker,2020-02-22,singleton_event_intersection_unpromoted,candidate
462,https://www.ufc.com/news/ufc-beijing-official-weigh-results,UFC Beijing: Official Weigh-In Results,2018-11-22T19:49:58-0500,11,6,6,5,2,1,4f684f58-57a9-5eac-94f5-39d02557de14,1,4f684f58-57a9-5eac-94f5-39d02557de14,5,0,true,4f684f58-57a9-5eac-94f5-39d02557de14,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,singleton_event_intersection_unpromoted,candidate
463,https://www.ufc.com/news/ufc-belfast-mousasi-vs-hall-weigh-results,UFC Belfast: Mousasi vs Hall weigh-in results,2018-09-14T08:36:04-0400,13,13,13,12,2,1,d45e040d-8719-5dc0-8523-582f668031c9,1,d45e040d-8719-5dc0-8523-582f668031c9,12,0,true,d45e040d-8719-5dc0-8523-582f668031c9,UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,singleton_event_intersection_unpromoted,candidate
464,https://www.ufc.com/news/ufc-boston-weigh-in-results,UFC Boston: Weigh-in Results,2019-10-16T09:35:51-0400,13,13,13,11,3,1,8bfcd1d2-eb13-52a6-9134-16004ac77ed3,1,8bfcd1d2-eb13-52a6-9134-16004ac77ed3,11,0,true,8bfcd1d2-eb13-52a6-9134-16004ac77ed3,UFC Fight Night: Reyes vs. Weidman,2019-10-18,singleton_event_intersection_unpromoted,candidate
465,https://www.ufc.com/news/ufc-brooklyn-official-weigh-results,UFC Brooklyn Official Weigh-In Results,2019-01-17T22:12:57-0500,13,12,12,10,3,1,ad0bc440-9d5b-5e4f-bed4-cfc74025c7b9,1,ad0bc440-9d5b-5e4f-bed4-cfc74025c7b9,10,0,true,ad0bc440-9d5b-5e4f-bed4-cfc74025c7b9,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,singleton_event_intersection_unpromoted,candidate
466,https://www.ufc.com/news/ufc-busan-official-weigh-in-results,UFC Busan Official Weigh-in Results,2019-12-19T11:46:14-0500,13,9,9,9,1,1,696e86cf-4f4d-5eea-8623-183f04ee9325,1,696e86cf-4f4d-5eea-8623-183f04ee9325,9,0,true,696e86cf-4f4d-5eea-8623-183f04ee9325,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,singleton_event_intersection_unpromoted,candidate
468,https://www.ufc.com/news/ufc-dc-official-weigh-results,UFC DC Official Weigh-In Results,2019-12-05T13:41:19-0500,12,11,11,11,1,1,b1454376-f0b6-5f4c-92da-02b567eeab7d,1,b1454376-f0b6-5f4c-92da-02b567eeab7d,11,0,true,b1454376-f0b6-5f4c-92da-02b567eeab7d,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,singleton_event_intersection_unpromoted,candidate
469,https://www.ufc.com/news/ufc-fight-island-3-official-weigh-results-whittaker-till,UFC Fight Island 3 Official Weigh-In Results,2020-07-21T13:06:16-0400,14,13,13,13,1,1,2ca9bec6-a64a-55af-90b7-f1ab9c80ebb2,1,2ca9bec6-a64a-55af-90b7-f1ab9c80ebb2,13,0,true,2ca9bec6-a64a-55af-90b7-f1ab9c80ebb2,UFC Fight Night: Whittaker vs. Till,2020-07-25,singleton_event_intersection_unpromoted,candidate
470,https://www.ufc.com/news/ufc-fight-island-5-weigh-results-sandhagen-moraes,UFC Fight Island 5 Weigh-In Results,2020-10-08T15:25:49-0400,13,12,12,12,1,1,87771685-1753-522e-9f0a-67123836ddfe,1,87771685-1753-522e-9f0a-67123836ddfe,12,0,true,87771685-1753-522e-9f0a-67123836ddfe,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,singleton_event_intersection_unpromoted,candidate
471,https://www.ufc.com/news/ufc-fight-island-7-weigh-results-holloway-kattar-brown-condit,UFC Fight Island 7 Weigh-In Results And Faceoffs,2021-01-05T12:05:03-0500,11,11,11,11,2,0,,2,de8ca7c2-5a65-51e2-bace-88305a704b77,10,1,false,,,,competing_unique_event_votes,candidate
472,https://www.ufc.com/news/ufc-fight-island-8-weigh-results-magny-chiesa-alves-lazzez,UFC Fight Island 8 Weigh-In Results & Faceoffs,2021-01-05T18:09:00-0500,14,13,13,13,1,1,8b130f4e-35bb-567f-a4be-533d91e1125f,1,8b130f4e-35bb-567f-a4be-533d91e1125f,13,0,true,8b130f4e-35bb-567f-a4be-533d91e1125f,UFC Fight Night: Chiesa vs. Magny,2021-01-20,singleton_event_intersection_unpromoted,candidate
473,https://www.ufc.com/news/ufc-fight-island-official-weigh-in-results-kattar-ige,UFC Fight Island Official Weigh-In Results,2020-07-13T17:33:32-0400,11,10,10,10,1,1,ceb5d9f1-15f9-5880-aded-313537ac3db0,1,ceb5d9f1-15f9-5880-aded-313537ac3db0,10,0,true,ceb5d9f1-15f9-5880-aded-313537ac3db0,UFC Fight Night: Kattar vs. Ige,2020-07-15,singleton_event_intersection_unpromoted,candidate
474,https://www.ufc.com/news/ufc-fight-night-brasilia-weigh-results,UFC Fight Night Brasilia weigh-in results,2018-09-14T08:36:04-0400,13,10,10,10,1,1,21c03473-2ad5-5b0f-b7e8-266b93f28d18,1,21c03473-2ad5-5b0f-b7e8-266b93f28d18,10,0,true,21c03473-2ad5-5b0f-b7e8-266b93f28d18,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,singleton_event_intersection_unpromoted,candidate
475,https://www.ufc.com/news/ufc-fight-night-brisbane-weigh-results,UFC Fight Night Brisbane Weigh In Results,2018-09-14T08:36:04-0400,11,11,11,10,2,1,777b4faa-6809-5453-91b7-82119b95688e,1,777b4faa-6809-5453-91b7-82119b95688e,10,0,true,777b4faa-6809-5453-91b7-82119b95688e,UFC Fight Night: Hunt vs Bigfoot,2013-12-06,singleton_event_intersection_unpromoted,candidate
476,https://www.ufc.com/news/ufc-fight-night-gamrot-vs-salkilld-official-weigh-in-results,Official Weigh-In Results | UFC Fight Night: Gamrot vs Salkilld,2026-08-07T11:30:00-0400,12,10,10,10,1,1,e26ecb05-10c7-5aeb-97ed-8f842df8992a,1,e26ecb05-10c7-5aeb-97ed-8f842df8992a,10,0,true,e26ecb05-10c7-5aeb-97ed-8f842df8992a,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08,singleton_event_intersection_unpromoted,candidate
477,https://www.ufc.com/news/ufc-fight-night-hall-vs-silva-weigh-results-vegas-12,UFC Fight Night Hall vs Silva Weigh-In Results,2020-10-27T14:43:02-0400,11,10,10,10,1,1,2cf67c16-ac00-5e8a-9342-c40614b3a288,1,2cf67c16-ac00-5e8a-9342-c40614b3a288,10,0,true,2cf67c16-ac00-5e8a-9342-c40614b3a288,UFC Fight Night: Hall vs. Silva,2020-10-31,singleton_event_intersection_unpromoted,candidate
478,https://www.ufc.com/news/ufc-fight-night-hidalgo-weigh-results,UFC Fight Night Hidalgo weigh-in results,2018-09-14T08:36:04-0400,12,9,9,9,1,1,ed983c20-8347-54be-9b1e-2c9ffa674259,1,ed983c20-8347-54be-9b1e-2c9ffa674259,9,0,true,ed983c20-8347-54be-9b1e-2c9ffa674259,UFC Fight Night: Poirier vs. Johnson,2016-09-17,singleton_event_intersection_unpromoted,candidate
479,https://www.ufc.com/news/ufc-fight-night-holm-vs-aldana-weigh-results-fight-island-4,UFC Fight Night Holm: vs Aldana Weigh-In Results,2020-09-29T12:48:23-0400,11,11,11,11,1,1,f295a2a8-54bd-56f8-9ef8-29eae2172553,1,f295a2a8-54bd-56f8-9ef8-29eae2172553,11,0,true,f295a2a8-54bd-56f8-9ef8-29eae2172553,UFC Fight Night: Holm vs. Aldana,2020-10-03,singleton_event_intersection_unpromoted,candidate
480,https://www.ufc.com/news/ufc-fight-night-kansas-city-weigh-results,UFC Fight Night Kansas City: Weigh-in results,2018-09-14T08:36:04-0400,12,9,9,9,1,1,42ad6abd-e2d2-5a34-b667-8331c5446fe6,1,42ad6abd-e2d2-5a34-b667-8331c5446fe6,9,0,true,42ad6abd-e2d2-5a34-b667-8331c5446fe6,UFC on FOX: Johnson vs. Reis,2017-04-15,singleton_event_intersection_unpromoted,candidate
481,https://www.ufc.com/news/ufc-fight-night-las-vegas-weigh-results,UFC Fight Night Las Vegas weigh-in results,2018-09-14T08:36:04-0400,11,10,10,10,1,1,2eddb819-fadf-5809-9f35-52a95e6663ab,1,2eddb819-fadf-5809-9f35-52a95e6663ab,10,0,true,2eddb819-fadf-5809-9f35-52a95e6663ab,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,singleton_event_intersection_unpromoted,candidate
482,https://www.ufc.com/news/ufc-fight-night-moreno-kavanagh-weigh-in-results-mexico,Official Weigh-In Results | UFC Mexico,2026-02-27T13:21:21-0500,13,13,13,13,1,1,d3178413-813d-533c-b732-08509147e61d,1,d3178413-813d-533c-b732-08509147e61d,13,0,true,d3178413-813d-533c-b732-08509147e61d,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28,singleton_event_intersection_unpromoted,candidate
483,https://www.ufc.com/news/ufc-fight-night-moscow-official-weigh-results,UFC Fight Night Moscow Official Weigh In Results,2018-09-24T21:02:26-0400,10,10,10,10,1,1,8410c507-a78e-533b-a706-dbaca0905cbd,1,8410c507-a78e-533b-a706-dbaca0905cbd,10,0,true,8410c507-a78e-533b-a706-dbaca0905cbd,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,singleton_event_intersection_unpromoted,candidate
484,https://www.ufc.com/news/ufc-fight-night-ottawa-weigh-results,UFC Fight Night Ottawa weigh-in results,2018-09-14T08:36:04-0400,13,11,11,11,1,1,266bf8eb-efb8-5823-b718-b53edbf2fcdd,1,266bf8eb-efb8-5823-b718-b53edbf2fcdd,11,0,true,266bf8eb-efb8-5823-b718-b53edbf2fcdd,UFC Fight Night: MacDonald vs Thompson,2016-06-18,singleton_event_intersection_unpromoted,candidate
485,https://www.ufc.com/news/ufc-fight-night-overeem-vs-volkov-weigh-results-vegas-18,Fight Night Overeem vs Volkov Weigh-In Results,2021-02-03T14:31:42-0500,13,13,12,11,2,1,5ae0ce13-7eef-5523-8fff-eaac44d3b16a,1,5ae0ce13-7eef-5523-8fff-eaac44d3b16a,11,0,true,5ae0ce13-7eef-5523-8fff-eaac44d3b16a,UFC Fight Night: Overeem vs. Volkov,2021-02-06,singleton_event_intersection_unpromoted,candidate
486,https://www.ufc.com/news/ufc-fight-night-perez-taira-official-weigh-in-results-vegas-93,Weigh-In Results | UFC Fight Night: Perez vs Taira,2024-06-14T10:00:00-0400,12,11,10,10,1,1,58e0c7e9-01de-51de-98ae-0ba8c14c9bde,1,58e0c7e9-01de-51de-98ae-0ba8c14c9bde,10,0,true,58e0c7e9-01de-51de-98ae-0ba8c14c9bde,UFC Fight Night: Perez vs. Taira,2024-06-15,singleton_event_intersection_unpromoted,candidate
487,https://www.ufc.com/news/ufc-fight-night-portland-weigh-results,UFC Fight Night Portland weigh-in results,2018-09-14T08:36:04-0400,12,12,12,12,1,1,be658a92-a8ea-5069-89d1-a9d91e9c517a,1,be658a92-a8ea-5069-89d1-a9d91e9c517a,12,0,true,be658a92-a8ea-5069-89d1-a9d91e9c517a,UFC Fight Night: Lineker vs. Dodson,2016-10-01,singleton_event_intersection_unpromoted,candidate
488,https://www.ufc.com/news/ufc-fight-night-santos-vs-ankalaev-weigh-in-results-official-vegas-50,Weigh-In Results & Faceoffs | UFC Fight Night: Santos vs Ankalaev,2022-03-11T08:00:01-0500,14,12,12,12,1,1,6aad583e-b153-58ee-883d-4df5e136b9a6,1,6aad583e-b153-58ee-883d-4df5e136b9a6,12,0,true,6aad583e-b153-58ee-883d-4df5e136b9a6,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,singleton_event_intersection_unpromoted,candidate
489,https://www.ufc.com/news/ufc-fight-night-strickland-hernandez-official-weigh-in-results-houston,Official Weigh-In Results | UFC Houston,2026-02-20T12:00:00-0500,14,13,13,12,2,1,ba6bb3ae-b2f2-5365-ac8a-0afd2dbbeef8,1,ba6bb3ae-b2f2-5365-ac8a-0afd2dbbeef8,12,0,true,ba6bb3ae-b2f2-5365-ac8a-0afd2dbbeef8,UFC Fight Night: Strickland vs. Hernandez,2026-02-21,singleton_event_intersection_unpromoted,candidate
490,https://www.ufc.com/news/ufc-fight-night-vera-vs-cruz-weigh-in-results-san-diego,Weigh-In Results | UFC Fight Night: Vera vs Cruz,2022-08-12T08:00:00-0400,13,11,11,11,1,1,99e296ce-6705-50c2-af19-f91ed3f4257d,1,99e296ce-6705-50c2-af19-f91ed3f4257d,11,0,true,99e296ce-6705-50c2-af19-f91ed3f4257d,UFC Fight Night: Vera vs. Cruz,2022-08-13,singleton_event_intersection_unpromoted,candidate
491,https://www.ufc.com/news/ufc-fight-night-walker-vs-hill-weigh-in-results-vegas-48,Weigh-In Results | UFC Fight Night: Walker vs Hill,2022-02-18T08:00:00-0500,12,12,12,12,1,1,2ff5f0d0-a468-5940-ac92-33feb195d04a,1,2ff5f0d0-a468-5940-ac92-33feb195d04a,12,0,true,2ff5f0d0-a468-5940-ac92-33feb195d04a,UFC Fight Night: Walker vs. Hill,2022-02-19,singleton_event_intersection_unpromoted,candidate
492,https://www.ufc.com/news/ufc-fight-night-weigh-results,UFC Fight Night Weigh-In Results,2018-09-14T08:36:04-0400,11,11,10,10,1,1,161bc6ca-20c3-5695-800c-d7886742440b,1,161bc6ca-20c3-5695-800c-d7886742440b,10,0,true,161bc6ca-20c3-5695-800c-d7886742440b,UFC Fight Night: Diaz vs Guillard,2009-09-16,singleton_event_intersection_unpromoted,candidate
493,https://www.ufc.com/news/ufc-fight-night-weigh-results-0,UFC Fight Night Weigh In Results,2018-09-14T08:36:04-0400,9,9,9,9,1,1,c73ec35c-ec84-578d-8b87-9d3722352cd6,1,c73ec35c-ec84-578d-8b87-9d3722352cd6,9,0,true,c73ec35c-ec84-578d-8b87-9d3722352cd6,UFC Fight Night: Marquardt vs Palhares,2010-09-15,singleton_event_intersection_unpromoted,candidate
