source_event_url,source_match_nr,source_organisation,source_event_title,fighter1_name,fighter2_name,reason,details
/events/BFC-Bellator-Fighting-Championships-27-14100,1,Bellator MMA,BFC - Bellator Fighting Championships 27,Steven Peterson,Ernest de la Cruz,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,10,Bellator MMA,BFC - Bellator Fighting Championships 27,Gilbert Jimenez,Aaron Barringer,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,2,Bellator MMA,BFC - Bellator Fighting Championships 27,Jon Kirk,Shane Faulkner,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,3,Bellator MMA,BFC - Bellator Fighting Championships 27,Ulysses Gomez,Travis Reddinger,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,4,Bellator MMA,BFC - Bellator Fighting Championships 27,Ed West,Bryan Goldsby,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,5,Bellator MMA,BFC - Bellator Fighting Championships 27,Zach Makovsky,Nick Mamalis,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,7,Bellator MMA,BFC - Bellator Fighting Championships 27,Andrew Chappelle,Joe Christopher,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,8,Bellator MMA,BFC - Bellator Fighting Championships 27,Andrew Craig,Rodrigo Pinheiro,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-27-14100,9,Bellator MMA,BFC - Bellator Fighting Championships 27,Richard Odoms,Dale Mitchell,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-28-12843,1,Bellator MMA,BFC - Bellator Fighting Championships 28,Scott O'Shaughnessy,Gabe Wood,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-28-12843,2,Bellator MMA,BFC - Bellator Fighting Championships 28,Charlie Rader,Josh Rafferty,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-28-12843,4,Bellator MMA,BFC - Bellator Fighting Championships 28,Eric Schambari,Matt Horwich,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-28-12843,5,Bellator MMA,BFC - Bellator Fighting Championships 28,Carey Vanier,Rich Clementi,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-28-12843,6,Bellator MMA,BFC - Bellator Fighting Championships 28,Eric Larkin,Marcus Andrusia,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-28-12843,7,Bellator MMA,BFC - Bellator Fighting Championships 28,Jonathan Mackles,Brock Kerry,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-28-12843,8,Bellator MMA,BFC - Bellator Fighting Championships 28,Tony Roberts,Kelvin Doss,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-29-14408,1,Bellator MMA,BFC - Bellator Fighting Championships 29,Kyle Weickhardt,Luis Ramirez,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-29-14408,2,Bellator MMA,BFC - Bellator Fighting Championships 29,Sasa Perkic,Nick Dupees,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-29-14408,3,Bellator MMA,BFC - Bellator Fighting Championships 29,Brett Cooper,Matt Major,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-29-14408,4,Bellator MMA,BFC - Bellator Fighting Championships 29,Neil Grove,Alexey Oleynik,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-29-14408,5,Bellator MMA,BFC - Bellator Fighting Championships 29,Cole Konrad,Damian Grabowski,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-29-14408,6,Bellator MMA,BFC - Bellator Fighting Championships 29,Jameel Massouh,Nick Mamalis,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-29-14408,7,Bellator MMA,BFC - Bellator Fighting Championships 29,Justin Lemke,Jason Guida,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-30-14350,1,Bellator MMA,BFC - Bellator Fighting Championships 30,Jeremiah Riggs,Mike Fleniken,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-30-14350,2,Bellator MMA,BFC - Bellator Fighting Championships 30,Mike O'Donnell,Stoney Hale,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-30-14350,3,Bellator MMA,BFC - Bellator Fighting Championships 30,Ed West,Jose Vega,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-30-14350,4,Bellator MMA,BFC - Bellator Fighting Championships 30,Zach Makovsky,Bryan Goldsby,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-30-14350,6,Bellator MMA,BFC - Bellator Fighting Championships 30,B.J. Ferguson,Thomas Barber,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-30-14350,7,Bellator MMA,BFC - Bellator Fighting Championships 30,Brent Weedman,Jacob McClintock,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-30-14350,8,Bellator MMA,BFC - Bellator Fighting Championships 30,Ron Sparks,Gregory Maynard,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-30-14350,9,Bellator MMA,BFC - Bellator Fighting Championships 30,John Troyer,Josh Clark,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-31-14352,1,Bellator MMA,BFC - Bellator Fighting Championships 31,Michael Chandler,Scott Stapp,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-31-14352,2,Bellator MMA,BFC - Bellator Fighting Championships 31,Dave Herman,Michal Kita,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-31-14352,3,Bellator MMA,BFC - Bellator Fighting Championships 31,Chris Lozano,Yoshiyuki Yoshida,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-31-14352,4,Bellator MMA,BFC - Bellator Fighting Championships 31,Zoila Frausto,Jessica Aguilar,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-31-14352,6,Bellator MMA,BFC - Bellator Fighting Championships 31,Mark Holata,Shawn Jordan,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-31-14352,7,Bellator MMA,BFC - Bellator Fighting Championships 31,Tim Ruberg,Aaron Davis,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-31-14352,8,Bellator MMA,BFC - Bellator Fighting Championships 31,John Harris,Kyle Miers,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-32-14499,1,Bellator MMA,BFC - Bellator Fighting Championships 32,Brian Davidson,Shane Hutchinson,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-32-14499,2,Bellator MMA,BFC - Bellator Fighting Championships 32,Michael Chandler,Chris  Page,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-32-14499,3,Bellator MMA,BFC - Bellator Fighting Championships 32,Jim Wallhead,Ryan Thomas,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-32-14499,4,Bellator MMA,BFC - Bellator Fighting Championships 32,Zach Makovsky,Ed West,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-32-14499,5,Bellator MMA,BFC - Bellator Fighting Championships 32,Cole Konrad,Neil Grove,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-32-14499,6,Bellator MMA,BFC - Bellator Fighting Championships 32,Rudy Bears,Chad Reiner,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-32-14499,7,Bellator MMA,BFC - Bellator Fighting Championships 32,Jared Downing,Danny Tims,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-32-14499,8,Bellator MMA,BFC - Bellator Fighting Championships 32,Eric Marriott,Ryan Roberts,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-33-14500,1,Bellator MMA,BFC - Bellator Fighting Championships 33,Fran Evans,Lewis Cassner,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-33-14500,2,Bellator MMA,BFC - Bellator Fighting Championships 33,Nick Cottone,Tuan Pham,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-33-14500,4,Bellator MMA,BFC - Bellator Fighting Championships 33,Rick Hawn,LeVon Maynard,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-33-14500,7,Bellator MMA,BFC - Bellator Fighting Championships 33,Luiz Azeredo,Eduardo Guedes,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-33-14500,8,Bellator MMA,BFC - Bellator Fighting Championships 33,Kenny Foster,Lester Caslow,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-33-14500,9,Bellator MMA,BFC - Bellator Fighting Championships 33,Tim Carpenter,Jamal Patterson,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,1,Bellator MMA,BFC - Bellator Fighting Championships 34,J.P. Reese,Bounmy Somchay,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,2,Bellator MMA,BFC - Bellator Fighting Championships 34,Raphael Davis,Tony Lopez,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,3,Bellator MMA,BFC - Bellator Fighting Championships 34,Mike Bernhard,Dragan Tesanovic,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,4,Bellator MMA,BFC - Bellator Fighting Championships 34,Zoila Frausto,Megumi Fujii,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-34-12699,6,Bellator MMA,BFC - Bellator Fighting Championships 34,Dan Cramer,Igor Almeida,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,7,Bellator MMA,BFC - Bellator Fighting Championships 34,Frank Carrillo,Moyses Gabin,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,8,Bellator MMA,BFC - Bellator Fighting Championships 34,Ralph Acosta,Tulio Quintanilla,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-12699,9,Bellator MMA,BFC - Bellator Fighting Championships 34,John Kelly,William Kuhn,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,1,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Bill Albrecht,Mike Messina,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,10,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Dave Menne,Norman Paraisy,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,11,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Jared Hess,Daniel Tabera,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,2,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Johnny Eduardo,Donald Sanchez,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-34-9858,3,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Marcelo Alfaya,Joey Gorczynski,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,4,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Tyler East,Amedeo Viola,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,5,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Yosmany Cabezas,Edwin Aguilar,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,6,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Hector Lombard,Virgil Lozano,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,7,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Rudy Sylvester Lindsey,Wayne Cole,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,8,Bellator MMA,BFC - Bellator Fighting Championships 3-4,Jason Norwood,Jon Kirk,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-34-9858,9,Bellator MMA,BFC - Bellator Fighting Championships 3-4,James Damien Stelly,Alex Andrade,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=True
/events/BFC-Bellator-Fighting-Championships-35-15783,1,Bellator MMA,BFC - Bellator Fighting Championships 35,Paul Ruiz,Jesus Castro,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-35-15783,2,Bellator MMA,BFC - Bellator Fighting Championships 35,Zoila Frausto,Karina Hallinan,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-35-15783,3,Bellator MMA,BFC - Bellator Fighting Championships 35,Brent Weedman,Dan Hornbuckle,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-35-15783,4,Bellator MMA,BFC - Bellator Fighting Championships 35,Rick Hawn,Jim Wallhead,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-35-15783,6,Bellator MMA,BFC - Bellator Fighting Championships 35,Lyman Good,Chris Lozano,unresolved_trusted_fighter_identity,fighter1_trusted=True;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-35-15783,7,Bellator MMA,BFC - Bellator Fighting Championships 35,Brandon Bender,Josh Herrick,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-35-15783,8,Bellator MMA,BFC - Bellator Fighting Championships 35,Waachiim Spiritwolf,Jaime Jara,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
/events/BFC-Bellator-Fighting-Championships-36-16121,1,Bellator MMA,BFC - Bellator Fighting Championships 36,Booker Arthur,Javone Duhon,unresolved_trusted_fighter_identity,fighter1_trusted=False;fighter2_trusted=False
